,match,year,round,round_number,games_loser,games_winner,loser,sets_loser,sets_winner,surface,winner,tourney_name,tourney_order
7364,31,2004,first round,1,9.0,19.0,A Peya,0,3,clay,D Elsner,frenchopen,2
7502,32,2004,first round,1,13.0,19.0,R Schuttler,0,3,clay,X Malisse,frenchopen,2
7579,33,2004,first round,1,15.0,21.0,J van Lottum,1,3,clay,C Moya,frenchopen,2
7639,34,2004,first round,1,18.0,22.0,M Gicquel,1,3,clay,F Vicente,frenchopen,2
7698,35,2004,first round,1,13.0,22.0,R Mello,1,3,clay,R Sluiter,frenchopen,2
7757,36,2004,first round,1,2.0,9.0,B Ulihrach,0,2,clay,D Hrbaty,frenchopen,2
7814,37,2004,first round,1,8.0,18.0,A Martin,0,3,clay,T Robredo,frenchopen,2
7875,38,2004,first round,1,11.0,22.0,T Reid,1,3,clay,G Garcia Lopez,frenchopen,2
7931,39,2004,first round,1,27.0,28.0,R Stepanek,2,3,clay,V Voltchkov,frenchopen,2
7990,40,2004,first round,1,17.0,22.0,J Tipsarevic,1,3,clay,N Massu,frenchopen,2
8046,41,2004,first round,1,14.0,25.0,F Gonzalez,1,3,clay,F Mayer,frenchopen,2
8101,42,2004,first round,1,10.0,19.0,W Arthurs,0,3,clay,N Escude,frenchopen,2
8159,43,2004,first round,1,6.0,18.0,D van Scheppingen,0,3,clay,M Youzhny,frenchopen,2
8217,44,2004,first round,1,2.0,6.0,O Hernandez,0,1,clay,A Pavel,frenchopen,2
8275,45,2004,first round,1,11.0,19.0,S Robert,0,3,clay,M Zabaleta,frenchopen,2
8332,46,2004,first round,1,20.0,23.0,S Sargsian,1,3,clay,M Ancic,frenchopen,2
8387,47,2004,first round,1,13.0,23.0,A Bogomolov Jr,1,3,clay,J Monaco,frenchopen,2
8446,48,2004,first round,1,6.0,18.0,N Davydenko,0,3,clay,G Coria,frenchopen,2
8502,49,2004,first round,1,13.0,19.0,A Agassi,0,3,clay,J Haehnel,frenchopen,2
8558,50,2004,first round,1,15.0,22.0,A Popp,1,3,clay,M Llodra,frenchopen,2
8611,51,2004,first round,1,11.0,19.0,K Beck,0,3,clay,J Jeanpierre,frenchopen,2
8666,52,2004,first round,1,30.0,28.0,F Serra,2,3,clay,V Spadea,frenchopen,2
8719,53,2004,first round,1,10.0,19.0,M Philippoussis,0,3,clay,L Horna,frenchopen,2
8772,54,2004,first round,1,20.0,23.0,A Portas,1,3,clay,G Blanco,frenchopen,2
8823,55,2004,first round,1,15.0,22.0,N Mahut,1,3,clay,L Burgsmuller,frenchopen,2
8876,56,2004,first round,1,25.0,27.0,C Saulnier,2,3,clay,T Henman,frenchopen,2
8928,57,2004,first round,1,14.0,21.0,T Berdych,1,3,clay,P Srichaphan,frenchopen,2
8980,58,2004,first round,1,12.0,22.0,JM Gambill,1,3,clay,A Corretja,frenchopen,2
9032,59,2004,first round,1,6.0,19.0,G Rusedski,0,3,clay,F Verdasco,frenchopen,2
9083,60,2004,first round,1,8.0,18.0,H Levy,0,3,clay,JI Chela,frenchopen,2
9134,61,2004,first round,1,34.0,37.0,A Clement,2,3,clay,F Santoro,frenchopen,2
9184,62,2004,first round,1,16.0,21.0,J Johansson,0,3,clay,I Labadze,frenchopen,2
9234,63,2004,first round,1,8.0,18.0,R Ginepri,0,3,clay,O Mutis,frenchopen,2
9285,64,2004,first round,1,15.0,20.0,T Martin,0,3,clay,A Roddick,frenchopen,2
483,1,2004,second round,2,13.0,19.0,N Kiefer,0,3,clay,R Federer,frenchopen,2
1005,2,2004,second round,2,5.0,18.0,G Elseneer,0,3,clay,G Kuerten,frenchopen,2
1436,3,2004,second round,2,18.0,24.0,K Kucera,1,3,clay,F Lopez,frenchopen,2
1859,4,2004,second round,2,11.0,18.0,O Patience,0,3,clay,Ht Lee,frenchopen,2
2199,5,2004,second round,2,13.0,19.0,S Grosjean,0,3,clay,P Starace,frenchopen,2
2526,6,2004,second round,2,28.0,31.0,F Mantilla,2,3,clay,M Safin,frenchopen,2
2857,7,2004,second round,2,12.0,19.0,I Ljubicic,1,3,clay,S Koubek,frenchopen,2
3188,8,2004,second round,2,9.0,23.0,A Falla,1,3,clay,D Nalbandian,frenchopen,2
3448,9,2004,second round,2,9.0,18.0,JC Ferrero,0,3,clay,I Andreev,frenchopen,2
3693,10,2004,second round,2,16.0,20.0,D Ferrer,1,3,clay,J Benneteau,frenchopen,2
3937,11,2004,second round,2,18.0,22.0,J Bjorkman,1,3,clay,T Enqvist,frenchopen,2
4178,12,2004,second round,2,24.0,25.0,J Novak,2,3,clay,G Gaudio,frenchopen,2
4423,13,2004,second round,2,16.0,22.0,J Melzer,1,3,clay,L Hewitt,frenchopen,2
4666,14,2004,second round,2,15.0,22.0,V Hanescu,2,3,clay,M Verkerk,frenchopen,2
4909,15,2004,second round,2,8.0,19.0,C Rochus,0,3,clay,A Costa,frenchopen,2
5152,16,2004,second round,2,3.0,10.0,D Elsner,0,2,clay,X Malisse,frenchopen,2
5322,17,2004,second round,2,4.0,18.0,F Vicente,0,3,clay,C Moya,frenchopen,2
5476,18,2004,second round,2,20.0,22.0,D Hrbaty,1,3,clay,R Sluiter,frenchopen,2
5626,19,2004,second round,2,19.0,22.0,G Garcia Lopez,1,3,clay,T Robredo,frenchopen,2
5777,20,2004,second round,2,4.0,18.0,V Voltchkov,0,3,clay,N Massu,frenchopen,2
5930,21,2004,second round,2,11.0,18.0,F Mayer,0,3,clay,N Escude,frenchopen,2
6074,22,2004,second round,2,27.0,27.0,A Pavel,2,3,clay,M Youzhny,frenchopen,2
6223,23,2004,second round,2,17.0,21.0,M Zabaleta,1,3,clay,M Ancic,frenchopen,2
6371,24,2004,second round,2,9.0,19.0,J Monaco,0,3,clay,G Coria,frenchopen,2
6515,25,2004,second round,2,12.0,21.0,J Haehnel,1,3,clay,M Llodra,frenchopen,2
6659,26,2004,second round,2,11.0,19.0,V Spadea,0,3,clay,J Jeanpierre,frenchopen,2
6804,27,2004,second round,2,21.0,21.0,L Horna,2,3,clay,G Blanco,frenchopen,2
6942,28,2004,second round,2,6.0,18.0,L Burgsmuller,0,3,clay,T Henman,frenchopen,2
7082,29,2004,second round,2,12.0,19.0,P Srichaphan,0,3,clay,A Corretja,frenchopen,2
7224,30,2004,second round,2,9.0,19.0,F Verdasco,0,3,clay,JI Chela,frenchopen,2
7365,31,2004,second round,2,19.0,23.0,I Labadze,2,3,clay,F Santoro,frenchopen,2
7503,32,2004,second round,2,21.0,27.0,A Roddick,2,3,clay,O Mutis,frenchopen,2
485,1,2004,third round,3,12.0,18.0,R Federer,0,3,clay,G Kuerten,frenchopen,2
1007,2,2004,third round,3,15.0,23.0,Ht Lee,1,3,clay,F Lopez,frenchopen,2
1437,3,2004,third round,3,27.0,29.0,P Starace,2,3,clay,M Safin,frenchopen,2
1860,4,2004,third round,3,21.0,26.0,S Koubek,1,3,clay,D Nalbandian,frenchopen,2
2200,5,2004,third round,3,15.0,20.0,J Benneteau,0,3,clay,I Andreev,frenchopen,2
2527,6,2004,third round,3,15.0,24.0,T Enqvist,1,3,clay,G Gaudio,frenchopen,2
2858,7,2004,third round,3,17.0,25.0,M Verkerk,2,3,clay,L Hewitt,frenchopen,2
3189,8,2004,third round,3,28.0,27.0,A Costa,2,3,clay,X Malisse,frenchopen,2
3449,9,2004,third round,3,7.0,18.0,R Sluiter,0,3,clay,C Moya,frenchopen,2
3694,10,2004,third round,3,4.0,18.0,N Massu,0,3,clay,T Robredo,frenchopen,2
3938,11,2004,third round,3,16.0,25.0,M Youzhny,1,3,clay,N Escude,frenchopen,2
4179,12,2004,third round,3,6.0,18.0,M Ancic,0,3,clay,G Coria,frenchopen,2
4424,13,2004,third round,3,7.0,18.0,J Jeanpierre,0,3,clay,M Llodra,frenchopen,2
4667,14,2004,third round,3,9.0,19.0,G Blanco,0,3,clay,T Henman,frenchopen,2
4910,15,2004,third round,3,17.0,22.0,A Corretja,1,3,clay,JI Chela,frenchopen,2
5153,16,2004,third round,3,5.0,18.0,F Santoro,0,3,clay,O Mutis,frenchopen,2
481,1,2004,fourth round,4,12.0,19.0,F Lopez,0,3,clay,G Kuerten,frenchopen,2
1003,2,2004,fourth round,4,19.0,25.0,M Safin,1,3,clay,D Nalbandian,frenchopen,2
1434,3,2004,fourth round,4,12.0,19.0,I Andreev,0,3,clay,G Gaudio,frenchopen,2
1857,4,2004,fourth round,4,13.0,20.0,X Malisse,0,3,clay,L Hewitt,frenchopen,2
2198,5,2004,fourth round,4,12.0,19.0,T Robredo,0,3,clay,C Moya,frenchopen,2
2525,6,2004,fourth round,4,0.0,6.0,N Escude,0,1,clay,G Coria,frenchopen,2
2856,7,2004,fourth round,4,27.0,31.0,M Llodra,2,3,clay,T Henman,frenchopen,2
3187,8,2004,fourth round,4,16.0,23.0,O Mutis,1,3,clay,JI Chela,frenchopen,2
482,1,2004,quarterfinals,5,18.0,22.0,Gustavo Kuerten,1,3,clay,David Nalbandian,frenchopen,2
1004,2,2004,quarterfinals,5,7.0,18.0,Lleyton Hewitt,0,3,clay,Gaston Gaudio,frenchopen,2
1435,3,2004,quarterfinals,5,14.0,20.0,Carlos Moya,0,3,clay,Guillermo Coria,frenchopen,2
1858,4,2004,quarterfinals,5,10.0,18.0,Juan Ignacio Chela,0,3,clay,Tim Henman,frenchopen,2
484,1,2004,semifinals,6,9.0,19.0,David Nalbandian,0,3,clay,Gaston Gaudio,frenchopen,2
1006,2,2004,semifinals,6,15.0,22.0,Tim Henman,1,3,clay,Guillermo Coria,frenchopen,2
479,1,2004,final,7,23.0,23.0,Guillermo Coria,2,3,clay,Gaston Gaudio,frenchopen,2
487,1,2005,first round,1,5.0,18.0,D Sela,0,3,clay,R Federer,frenchopen,2
1008,2,2005,first round,1,13.0,19.0,P Kohlschreiber,0,3,clay,N Almagro,frenchopen,2
1438,3,2005,first round,1,15.0,23.0,C Rochus,1,3,clay,T Behrend,frenchopen,2
1861,4,2005,first round,1,11.0,19.0,M Llodra,0,3,clay,F Gonzalez,frenchopen,2
2201,5,2005,first round,1,25.0,29.0,D Hrbaty,2,3,clay,J Tipsarevic,frenchopen,2
2528,6,2005,first round,1,25.0,25.0,H Armando,2,3,clay,F Vicente,frenchopen,2
2859,7,2005,first round,1,15.0,20.0,K Kim,0,3,clay,R Vik,frenchopen,2
3190,8,2005,first round,1,14.0,23.0,A Martin,1,3,clay,C Moya,frenchopen,2
3450,9,2005,first round,1,18.0,18.0,M Baghdatis,1,3,clay,D Nalbandian,frenchopen,2
3695,10,2005,first round,1,9.0,18.0,J Morrison,0,3,clay,T Berdych,frenchopen,2
3939,11,2005,first round,1,14.0,24.0,D Gimeno Traver,1,3,clay,O Hernandez,frenchopen,2
4180,12,2005,first round,1,9.0,19.0,M Daniel,0,3,clay,M Ancic,frenchopen,2
4425,13,2005,first round,1,14.0,21.0,R Schuttler,1,3,clay,JI Chela,frenchopen,2
4668,14,2005,first round,1,11.0,22.0,M Tabara,1,3,clay,V Hanescu,frenchopen,2
4911,15,2005,first round,1,14.0,20.0,J Haehnel,0,3,clay,L Horna,frenchopen,2
5154,16,2005,first round,1,7.0,18.0,JP Brzezicki,0,3,clay,T Henman,frenchopen,2
5323,17,2005,first round,1,8.0,19.0,L Burgsmuller,0,3,clay,R Nadal,frenchopen,2
5477,18,2005,first round,1,4.0,18.0,M Fish,0,3,clay,X Malisse,frenchopen,2
5627,19,2005,first round,1,8.0,18.0,R Mello,0,3,clay,P Wessels,frenchopen,2
5778,20,2005,first round,1,15.0,21.0,D Bracciali,1,3,clay,R Gasquet,frenchopen,2
5931,21,2005,first round,1,9.0,19.0,J Monaco,0,3,clay,S Grosjean,frenchopen,2
6075,22,2005,first round,1,20.0,26.0,T Ascione,2,3,clay,D Sanguinetti,frenchopen,2
6224,23,2005,first round,1,7.0,18.0,A Pavel,0,3,clay,F Serra,frenchopen,2
6372,24,2005,first round,1,11.0,21.0,P Srichaphan,1,3,clay,R Stepanek,frenchopen,2
6516,25,2005,first round,1,21.0,22.0,F Verdasco,2,3,clay,R Soderling,frenchopen,2
6660,26,2005,first round,1,27.0,26.0,A Calatrava,2,3,clay,Ht Lee,frenchopen,2
6805,27,2005,first round,1,13.0,22.0,G Simon,1,3,clay,O Patience,frenchopen,2
6943,28,2005,first round,1,16.0,21.0,J Vanek,1,3,clay,D Ferrer,frenchopen,2
7083,29,2005,first round,1,12.0,22.0,B Phau,1,3,clay,J Novak,frenchopen,2
7225,30,2005,first round,1,6.0,18.0,T Zib,0,3,clay,F Mantilla,frenchopen,2
7366,31,2005,first round,1,12.0,22.0,S Koubek,1,3,clay,D Tursunov,frenchopen,2
7504,32,2005,first round,1,6.0,19.0,J Benneteau,0,3,clay,G Gaudio,frenchopen,2
7580,33,2005,first round,1,10.0,18.0,K Carlsen,0,3,clay,G Coria,frenchopen,2
7640,34,2005,first round,1,3.0,18.0,R Ginepri,0,3,clay,N Djokovic,frenchopen,2
7699,35,2005,first round,1,12.0,19.0,W Arthurs,0,3,clay,J Melzer,frenchopen,2
7758,36,2005,first round,1,5.0,18.0,G Muller,0,3,clay,M Youzhny,frenchopen,2
7815,37,2005,first round,1,7.0,18.0,F Mayer,0,3,clay,T Haas,frenchopen,2
7876,38,2005,first round,1,12.0,19.0,A Costa,0,3,clay,V Spadea,frenchopen,2
7932,39,2005,first round,1,20.0,24.0,G Garcia Lopez,1,3,clay,O Rochus,frenchopen,2
7991,40,2005,first round,1,9.0,18.0,S Tuksar,0,3,clay,N Davydenko,frenchopen,2
8047,41,2005,first round,1,15.0,22.0,P Luczak,1,3,clay,T Robredo,frenchopen,2
8102,42,2005,first round,1,6.0,18.0,JR Lisnard,0,3,clay,D Norman,frenchopen,2
8160,43,2005,first round,1,10.0,22.0,G Kuerten,1,3,clay,D Sanchez,frenchopen,2
8218,44,2005,first round,1,15.0,27.0,S Draper,2,3,clay,T Johansson,frenchopen,2
8276,45,2005,first round,1,10.0,18.0,K Beck,0,3,clay,JC Ferrero,frenchopen,2
8333,46,2005,first round,1,23.0,26.0,F Santoro,2,3,clay,J Hernych,frenchopen,2
8388,47,2005,first round,1,9.0,19.0,T Enqvist,0,3,clay,L Dlouhy,frenchopen,2
8447,48,2005,first round,1,13.0,22.0,R Sluiter,1,3,clay,M Safin,frenchopen,2
8503,49,2005,first round,1,19.0,29.0,A Agassi,2,3,clay,J Nieminen,frenchopen,2
8559,50,2005,first round,1,15.0,21.0,J Bjorkman,1,3,clay,I Andreev,frenchopen,2
8612,51,2005,first round,1,15.0,24.0,A Popp,1,3,clay,A Clement,frenchopen,2
8667,52,2005,first round,1,10.0,18.0,I Karlovic,0,3,clay,N Kiefer,frenchopen,2
8720,53,2005,first round,1,13.0,24.0,F Lopez,1,3,clay,PH Mathieu,frenchopen,2
8773,54,2005,first round,1,18.0,23.0,S Ventura,2,3,clay,C Guccione,frenchopen,2
8824,55,2005,first round,1,5.0,18.0,S Sargsian,0,3,clay,A Montanes,frenchopen,2
8877,56,2005,first round,1,4.0,18.0,G Monfils,0,3,clay,G Canas,frenchopen,2
8929,57,2005,first round,1,12.0,20.0,I Ljubicic,0,3,clay,M Puerta,frenchopen,2
8981,58,2005,first round,1,7.0,18.0,A Dupuis,0,3,clay,K Vliegen,frenchopen,2
9033,59,2005,first round,1,12.0,19.0,T Tenconi,0,3,clay,J Blake,frenchopen,2
9084,60,2005,first round,1,15.0,24.0,N Massu,1,3,clay,S Wawrinka,frenchopen,2
9135,61,2005,first round,1,3.0,18.0,C Saulnier,0,3,clay,F Volandri,frenchopen,2
9185,62,2005,first round,1,11.0,19.0,G Rusedski,0,3,clay,F Saretta,frenchopen,2
9235,63,2005,first round,1,12.0,19.0,M Mirnyi,0,3,clay,J Acasuso,frenchopen,2
9286,64,2005,first round,1,9.0,18.0,JW Tsonga,0,3,clay,A Roddick,frenchopen,2
490,1,2005,second round,2,11.0,19.0,N Almagro,0,3,clay,R Federer,frenchopen,2
1011,2,2005,second round,2,11.0,18.0,T Behrend,0,3,clay,F Gonzalez,frenchopen,2
1441,3,2005,second round,2,18.0,20.0,J Tipsarevic,1,3,clay,F Vicente,frenchopen,2
1864,4,2005,second round,2,17.0,25.0,R Vik,1,3,clay,C Moya,frenchopen,2
2203,5,2005,second round,2,6.0,18.0,T Berdych,0,3,clay,D Nalbandian,frenchopen,2
2530,6,2005,second round,2,12.0,22.0,O Hernandez,1,3,clay,M Ancic,frenchopen,2
2860,7,2005,second round,2,17.0,23.0,JI Chela,1,3,clay,V Hanescu,frenchopen,2
3192,8,2005,second round,2,19.0,25.0,T Henman,1,3,clay,L Horna,frenchopen,2
3451,9,2005,second round,2,8.0,18.0,X Malisse,0,3,clay,R Nadal,frenchopen,2
3696,10,2005,second round,2,10.0,19.0,P Wessels,0,3,clay,R Gasquet,frenchopen,2
3940,11,2005,second round,2,5.0,18.0,D Sanguinetti,0,3,clay,S Grosjean,frenchopen,2
4181,12,2005,second round,2,8.0,18.0,F Serra,0,3,clay,R Stepanek,frenchopen,2
4426,13,2005,second round,2,9.0,18.0,R Soderling,0,3,clay,Ht Lee,frenchopen,2
4669,14,2005,second round,2,14.0,20.0,O Patience,0,3,clay,D Ferrer,frenchopen,2
4912,15,2005,second round,2,22.0,22.0,J Novak,2,3,clay,F Mantilla,frenchopen,2
5324,17,2005,second round,2,10.0,13.0,N Djokovic,1,2,clay,G Coria,frenchopen,2
5478,18,2005,second round,2,13.0,19.0,M Youzhny,0,3,clay,J Melzer,frenchopen,2
5628,19,2005,second round,2,7.0,12.0,V Spadea,0,2,clay,T Haas,frenchopen,2
5779,20,2005,second round,2,16.0,22.0,O Rochus,1,3,clay,N Davydenko,frenchopen,2
5932,21,2005,second round,2,10.0,18.0,D Norman,0,3,clay,T Robredo,frenchopen,2
6076,22,2005,second round,2,25.0,26.0,T Johansson,2,3,clay,D Sanchez,frenchopen,2
6225,23,2005,second round,2,10.0,18.0,J Hernych,0,3,clay,JC Ferrero,frenchopen,2
6373,24,2005,second round,2,16.0,25.0,L Dlouhy,1,3,clay,M Safin,frenchopen,2
6517,25,2005,second round,2,15.0,24.0,J Nieminen,1,3,clay,I Andreev,frenchopen,2
6661,26,2005,second round,2,20.0,26.0,A Clement,2,3,clay,N Kiefer,frenchopen,2
6806,27,2005,second round,2,11.0,18.0,C Guccione,0,3,clay,PH Mathieu,frenchopen,2
6944,28,2005,second round,2,8.0,18.0,A Montanes,0,3,clay,G Canas,frenchopen,2
7084,29,2005,second round,2,10.0,19.0,K Vliegen,0,3,clay,M Puerta,frenchopen,2
7226,30,2005,second round,2,22.0,29.0,J Blake,2,3,clay,S Wawrinka,frenchopen,2
7367,31,2005,second round,2,7.0,18.0,F Saretta,0,3,clay,F Volandri,frenchopen,2
7505,32,2005,second round,2,25.0,27.0,A Roddick,2,3,clay,J Acasuso,frenchopen,2
492,1,2005,third round,3,13.0,20.0,F Gonzalez,0,3,clay,R Federer,frenchopen,2
1013,2,2005,third round,3,27.0,25.0,F Vicente,2,3,clay,C Moya,frenchopen,2
1442,3,2005,third round,3,13.0,19.0,M Ancic,0,3,clay,D Nalbandian,frenchopen,2
1865,4,2005,third round,3,11.0,18.0,L Horna,0,3,clay,V Hanescu,frenchopen,2
2204,5,2005,third round,3,9.0,18.0,R Gasquet,0,3,clay,R Nadal,frenchopen,2
2531,6,2005,third round,3,20.0,25.0,R Stepanek,2,3,clay,S Grosjean,frenchopen,2
2861,7,2005,third round,3,9.0,19.0,Ht Lee,0,3,clay,D Ferrer,frenchopen,2
3193,8,2005,third round,3,11.0,18.0,F Mantilla,0,3,clay,G Gaudio,frenchopen,2
3452,9,2005,third round,3,8.0,19.0,J Melzer,0,3,clay,G Coria,frenchopen,2
3697,10,2005,third round,3,5.0,19.0,T Haas,0,3,clay,N Davydenko,frenchopen,2
3941,11,2005,third round,3,8.0,18.0,D Sanchez,0,3,clay,T Robredo,frenchopen,2
4182,12,2005,third round,3,23.0,22.0,JC Ferrero,1,3,clay,M Safin,frenchopen,2
4427,13,2005,third round,3,20.0,22.0,I Andreev,1,3,clay,N Kiefer,frenchopen,2
4670,14,2005,third round,3,28.0,29.0,PH Mathieu,2,3,clay,G Canas,frenchopen,2
4913,15,2005,third round,3,14.0,19.0,S Wawrinka,1,3,clay,M Puerta,frenchopen,2
5155,16,2005,third round,3,0.0,3.0,F Volandri,0,1,clay,J Acasuso,frenchopen,2
488,1,2005,fourth round,4,8.0,18.0,C Moya,0,3,clay,R Federer,frenchopen,2
1009,2,2005,fourth round,4,19.0,27.0,D Nalbandian,2,3,clay,V Hanescu,frenchopen,2
1439,3,2005,fourth round,4,13.0,21.0,S Grosjean,1,3,clay,R Nadal,frenchopen,2
1862,4,2005,fourth round,4,27.0,26.0,G Gaudio,2,3,clay,D Ferrer,frenchopen,2
2202,5,2005,fourth round,4,17.0,21.0,G Coria,1,3,clay,N Davydenko,frenchopen,2
2529,6,2005,fourth round,4,24.0,26.0,M Safin,2,3,clay,T Robredo,frenchopen,2
3191,8,2005,fourth round,4,6.0,18.0,J Acasuso,0,3,clay,M Puerta,frenchopen,2
489,1,2005,quarterfinals,5,11.0,19.0,Victor Hanescu,0,3,clay,Roger Federer,frenchopen,2
1010,2,2005,quarterfinals,5,7.0,19.0,David Ferrer,0,3,clay,Rafael Nadal,frenchopen,2
1440,3,2005,quarterfinals,5,19.0,25.0,Tommy Robredo,2,3,clay,Nikolay Davydenko,frenchopen,2
1863,4,2005,quarterfinals,5,21.0,22.0,Guillermo Canas,2,3,clay,Mariano Puerta,frenchopen,2
491,1,2005,semifinals,6,16.0,22.0,Roger Federer,1,3,clay,Rafael Nadal,frenchopen,2
1012,2,2005,semifinals,6,24.0,25.0,Nikolay Davydenko,2,3,clay,Mariano Puerta,frenchopen,2
486,1,2005,final,7,16.0,25.0,Mariano Puerta,1,3,clay,Rafael Nadal,frenchopen,2
494,1,2006,first round,1,13.0,20.0,D Hartfield,0,3,clay,R Federer,frenchopen,2
1014,2,2006,first round,1,10.0,18.0,J Gimelstob,0,3,clay,A Falla,frenchopen,2
1443,3,2006,first round,1,10.0,19.0,G Muller,0,3,clay,M Mirnyi,frenchopen,2
1866,4,2006,first round,1,25.0,27.0,X Malisse,2,3,clay,N Massu,frenchopen,2
2205,5,2006,first round,1,9.0,18.0,F Lopez,0,3,clay,T Berdych,frenchopen,2
2532,6,2006,first round,1,14.0,19.0,K Pless,0,3,clay,F Volandri,frenchopen,2
2862,7,2006,first round,1,14.0,20.0,A di Mauro,0,3,clay,M Gicquel,frenchopen,2
3194,8,2006,first round,1,10.0,19.0,J Melzer,0,3,clay,N Kiefer,frenchopen,2
3453,9,2006,first round,1,16.0,23.0,N Healey,1,3,clay,M Ancic,frenchopen,2
3698,10,2006,first round,1,16.0,23.0,G Rusedski,1,3,clay,P Capdeville,frenchopen,2
3942,11,2006,first round,1,23.0,27.0,F Mayer,2,3,clay,S Galvani,frenchopen,2
4183,12,2006,first round,1,15.0,24.0,R Ginepri,1,3,clay,A Montanes,frenchopen,2
4428,13,2006,first round,1,25.0,27.0,F Santoro,2,3,clay,J Acasuso,frenchopen,2
4671,14,2006,first round,1,24.0,26.0,K Vliegen,2,3,clay,L Dlouhy,frenchopen,2
4914,15,2006,first round,1,11.0,18.0,B Pasanski,0,3,clay,I Bozoljac,frenchopen,2
5156,16,2006,first round,1,8.0,18.0,T Zib,0,3,clay,T Robredo,frenchopen,2
5325,17,2006,first round,1,12.0,19.0,S Wawrinka,0,3,clay,D Nalbandian,frenchopen,2
5479,18,2006,first round,1,10.0,19.0,Yt Wang,0,3,clay,R Gasquet,frenchopen,2
5629,19,2006,first round,1,17.0,22.0,K Carlsen,1,3,clay,T Henman,frenchopen,2
5780,20,2006,first round,1,7.0,18.0,J Novak,0,3,clay,D Tursunov,frenchopen,2
5933,21,2006,first round,1,8.0,18.0,A Pavel,0,3,clay,S Grosjean,frenchopen,2
6077,22,2006,first round,1,5.0,18.0,P Goldstein,0,3,clay,M Vassallo Arguello,frenchopen,2
6226,23,2006,first round,1,27.0,30.0,W Moodie,2,3,clay,N Lapentti,frenchopen,2
6374,24,2006,first round,1,9.0,15.0,J Nieminen,0,3,clay,R Sluiter,frenchopen,2
6518,25,2006,first round,1,6.0,18.0,R Karanusic,0,3,clay,G Gaudio,frenchopen,2
6662,26,2006,first round,1,22.0,24.0,A Seppi,2,3,clay,E Korolev,frenchopen,2
6807,27,2006,first round,1,17.0,25.0,O Marach,1,3,clay,P Kohlschreiber,frenchopen,2
6945,28,2006,first round,1,15.0,20.0,JM del Potro,1,3,clay,JC Ferrero,frenchopen,2
7085,29,2006,first round,1,11.0,19.0,JA Marin,0,3,clay,C Moya,frenchopen,2
7227,30,2006,first round,1,12.0,21.0,S Tuksar,1,3,clay,M Youzhny,frenchopen,2
7368,31,2006,first round,1,26.0,27.0,P Starace,2,3,clay,F Saretta,frenchopen,2
7506,32,2006,first round,1,13.0,19.0,V Spadea,0,3,clay,N Davydenko,frenchopen,2
7581,33,2006,first round,1,9.0,14.0,A Roddick,0,3,clay,A Martin,frenchopen,2
7641,34,2006,first round,1,7.0,18.0,R Sabau,0,3,clay,D Kindlmann,frenchopen,2
7700,35,2006,first round,1,22.0,26.0,N Mahut,1,3,clay,J Vanek,frenchopen,2
7759,36,2006,first round,1,7.0,18.0,JC Faurel,0,3,clay,O Rochus,frenchopen,2
7816,37,2006,first round,1,16.0,24.0,A Portas,1,3,clay,M Baghdatis,frenchopen,2
7877,38,2006,first round,1,16.0,24.0,J Tipsarevic,1,3,clay,J Benneteau,frenchopen,2
7933,39,2006,first round,1,18.0,22.0,D Bracciali,1,3,clay,D Sanguinetti,frenchopen,2
7992,40,2006,first round,1,10.0,18.0,M Llodra,0,3,clay,R Stepanek,frenchopen,2
8048,41,2006,first round,1,6.0,19.0,G Garcia Lopez,0,3,clay,D Ferrer,frenchopen,2
8103,42,2006,first round,1,9.0,19.0,J Bjorkman,0,3,clay,J Chardy,frenchopen,2
8161,43,2006,first round,1,20.0,25.0,T Ascione,1,3,clay,R Ramirez Hidalgo,frenchopen,2
8219,44,2006,first round,1,23.0,26.0,T Johansson,2,3,clay,C Rochus,frenchopen,2
8277,45,2006,first round,1,15.0,24.0,JI Chela,1,3,clay,F Verdasco,frenchopen,2
8334,46,2006,first round,1,9.0,18.0,M van Gemerden,0,3,clay,J Monaco,frenchopen,2
8389,47,2006,first round,1,9.0,18.0,G Simon,0,3,clay,O Hernandez,frenchopen,2
8448,48,2006,first round,1,5.0,18.0,C Berlocq,0,3,clay,I Ljubicic,frenchopen,2
8504,49,2006,first round,1,10.0,19.0,P Srichaphan,0,3,clay,J Blake,frenchopen,2
8560,50,2006,first round,1,9.0,19.0,W Arthurs,0,3,clay,N Almagro,frenchopen,2
8613,51,2006,first round,1,7.0,18.0,E Massa,0,3,clay,D Norman,frenchopen,2
8668,52,2006,first round,1,20.0,25.0,A Murray,2,3,clay,G Monfils,frenchopen,2
8721,53,2006,first round,1,10.0,18.0,R Schuttler,0,3,clay,T Haas,frenchopen,2
8774,54,2006,first round,1,22.0,24.0,F Vicente,1,3,clay,A Waske,frenchopen,2
8825,55,2006,first round,1,3.0,11.0,L Horna,0,2,clay,N Djokovic,frenchopen,2
8878,56,2006,first round,1,13.0,19.0,M Safin,1,3,clay,F Gonzalez,frenchopen,2
8930,57,2006,first round,1,14.0,22.0,J Hernych,1,3,clay,L Hewitt,frenchopen,2
8982,58,2006,first round,1,14.0,19.0,M Daniel,1,3,clay,M Montcourt,frenchopen,2
9034,59,2006,first round,1,18.0,21.0,O Patience,0,3,clay,I Karlovic,frenchopen,2
9085,60,2006,first round,1,21.0,23.0,S Roitman,2,3,clay,D Hrbaty,frenchopen,2
