,match,year,round,round_number,games_loser,games_winner,loser,sets_loser,sets_winner,surface,winner,tourney_name,tourney_order
8516,23,1921,second round,2,4.0,18.0,G Cartwright,0,3,grass,M Sleem,wimbledon,3
8716,24,1921,second round,2,11.0,21.0,U Kramet,0,3,grass,D Watson,wimbledon,3
8919,25,1921,second round,2,10.0,19.0,E Black,0,3,grass,P Wheatley,wimbledon,3
9122,26,1921,second round,2,6.0,18.0,B Harrison,0,3,grass,B Norton,wimbledon,3
9323,27,1921,second round,2,3.0,18.0,P de Borman,0,3,grass,A Lowe,wimbledon,3
9526,28,1921,second round,2,7.0,18.0,G Thomas,0,3,grass,S Jacob,wimbledon,3
9725,29,1921,second round,2,5.0,18.0,A Ingram,0,3,grass,C van Lennep,wimbledon,3
9928,30,1921,second round,2,10.0,22.0,OC Johnson,1,3,grass,T Bevan,wimbledon,3
10123,31,1921,second round,2,7.0,18.0,EG Bisseker,0,3,grass,H Mayes,wimbledon,3
10322,32,1921,second round,2,22.0,24.0,R Dash,2,3,grass,F Jarvis,wimbledon,3
232,1,1921,third round,3,4.0,18.0,S Owen,0,3,grass,HR Barrett,wimbledon,3
1058,2,1921,third round,3,9.0,19.0,N Turnbull,0,3,grass,Z Shimizu,wimbledon,3
1754,3,1921,third round,3,11.0,20.0,M Ritchie,0,3,grass,A Beamish,wimbledon,3
2355,4,1921,third round,3,4.0,18.0,U Williams,0,3,grass,R Lycett,wimbledon,3
2917,5,1921,third round,3,12.0,20.0,G Birtles,0,3,grass,G Sherwell,wimbledon,3
3385,6,1921,third round,3,6.0,18.0,H Stoker,0,3,grass,M Alonso,wimbledon,3
3843,7,1921,third round,3,10.0,18.0,A Lovibond,0,3,grass,T Mavrogordato,wimbledon,3
4292,8,1921,third round,3,8.0,18.0,G Lowe,0,3,grass,A Kingscote,wimbledon,3
4714,9,1921,third round,3,25.0,26.0,M Woosnam,2,3,grass,C Campbell,wimbledon,3
5046,10,1921,third round,3,14.0,22.0,A DiemerKool,1,3,grass,A Gobert,wimbledon,3
5376,11,1921,third round,3,28.0,28.0,P Davson,2,3,grass,F Hunter,wimbledon,3
5701,12,1921,third round,3,10.0,18.0,D Watson,0,3,grass,M Sleem,wimbledon,3
6027,13,1921,third round,3,11.0,18.0,P Wheatley,0,3,grass,B Norton,wimbledon,3
6347,14,1921,third round,3,13.0,19.0,A Lowe,1,3,grass,S Jacob,wimbledon,3
6669,15,1921,third round,3,13.0,22.0,T Bevan,1,3,grass,C van Lennep,wimbledon,3
6990,16,1921,third round,3,17.0,23.0,F Jarvis,1,3,grass,H Mayes,wimbledon,3
228,1,1921,fourth round,4,7.0,18.0,HR Barrett,0,3,grass,Z Shimizu,wimbledon,3
1054,2,1921,fourth round,4,16.0,22.0,A Beamish,0,3,grass,R Lycett,wimbledon,3
1751,3,1921,fourth round,4,4.0,18.0,G Sherwell,0,3,grass,M Alonso,wimbledon,3
2352,4,1921,fourth round,4,12.0,22.0,T Mavrogordato,0,3,grass,A Kingscote,wimbledon,3
2916,5,1921,fourth round,4,21.0,18.0,A Gobert,2,2,grass,C Campbell,wimbledon,3
3383,6,1921,fourth round,4,19.0,22.0,M Sleem,1,3,grass,F Hunter,wimbledon,3
3842,7,1921,fourth round,4,4.0,18.0,S Jacob,0,3,grass,B Norton,wimbledon,3
229,1,1921,quarterfinals,5,30.0,34.0,Randolph Lycett,2,3,grass,Zenzo Shimizu,wimbledon,3
1055,2,1921,quarterfinals,5,12.0,20.0,Algernon Kingscote,1,3,grass,Manuel Alonso,wimbledon,3
1752,3,1921,quarterfinals,5,17.0,22.0,Cecil Campbell,1,3,grass,Frank Hunter,wimbledon,3
2353,4,1921,quarterfinals,5,12.0,22.0,Henry Mayes,1,3,grass,Brian Norton,wimbledon,3
231,1,1921,semifinals,6,27.0,27.0,Zenzo Shimizu,2,3,grass,Manuel Alonso,wimbledon,3
1057,2,1921,semifinals,6,19.0,28.0,Frank Hunter,2,3,grass,Brian Norton,wimbledon,3
226,1,1921,final,7,24.0,28.0,Manuel Alonso,2,3,grass,Brian Norton,wimbledon,3
234,1,1922,first round,1,21.0,24.0,EG Bisseker,2,3,grass,Manuel Alonso,wimbledon,3
1059,2,1922,first round,1,24.0,30.0,John Cecil Masterman,2,3,grass,Jacques Brugnon,wimbledon,3
1755,3,1922,first round,1,30.0,32.0,HP Greenwood,2,3,grass,Jose Maria Alonso,wimbledon,3
2356,4,1922,first round,1,8.0,18.0,AW Asthalter,0,3,grass,Major Ritchie,wimbledon,3
2918,5,1922,first round,1,23.0,28.0,OG Miller,2,3,grass,George Golding,wimbledon,3
3386,6,1922,first round,1,19.0,23.0,Cesare Colombo,1,3,grass,Randolph Lycett,wimbledon,3
3844,7,1922,first round,1,11.0,19.0,Mark Hick,0,3,grass,Philip Glover,wimbledon,3
4715,9,1922,first round,1,14.0,20.0,James Lowry,1,3,grass,Charles Roupell,wimbledon,3
5047,10,1922,first round,1,7.0,18.0,HO Dixon,0,3,grass,Alex Drew,wimbledon,3
5377,11,1922,first round,1,8.0,18.0,Ben Haughton,0,3,grass,Arthur Lowe,wimbledon,3
5702,12,1922,first round,1,18.0,21.0,Charles Dixon,1,3,grass,Marcel Dupont,wimbledon,3
6028,13,1922,first round,1,14.0,21.0,Edgar Bartleet,1,3,grass,Thomas Bevan,wimbledon,3
6348,14,1922,first round,1,24.0,27.0,Ambrose Dudley,2,3,grass,Percival Davson,wimbledon,3
6670,15,1922,first round,1,2.0,18.0,Luiz Ricciardi,0,3,grass,Donald Greig,wimbledon,3
6991,16,1922,first round,1,11.0,23.0,Robert Barbour,0,3,grass,George Caner,wimbledon,3
7293,17,1922,first round,1,4.0,18.0,Gerald Sherwell,0,3,grass,Theodore Mavrogordato,wimbledon,3
7499,18,1922,first round,1,20.0,26.0,Alfred Ingram,2,3,grass,Amos Wilder,wimbledon,3
7701,19,1922,first round,1,7.0,18.0,Monty Temple,0,3,grass,Leonard Lyle,wimbledon,3
7907,20,1922,first round,1,8.0,12.0,CS GordonSmith,0,2,grass,Clinton McIlquham,wimbledon,3
8114,21,1922,first round,1,5.0,18.0,Jack Weakley,0,3,grass,CarlErik von Braun,wimbledon,3
8317,22,1922,first round,1,12.0,20.0,WL van Ryn,1,3,grass,PC Chase,wimbledon,3
8517,23,1922,first round,1,14.0,23.0,Julian Lezard,0,3,grass,DL Craig,wimbledon,3
8717,24,1922,first round,1,24.0,30.0,Humphrey Milford,2,3,grass,HR Fussell,wimbledon,3
8920,25,1922,first round,1,7.0,18.0,Victor Cazalet,0,3,grass,Harry LewisBarclay,wimbledon,3
9324,27,1922,first round,1,3.0,18.0,Alain Gerbault,0,3,grass,Frank Fisher,wimbledon,3
9527,28,1922,first round,1,18.0,23.0,CS Grace,1,3,grass,Brian Gilbert,wimbledon,3
9726,29,1922,first round,1,19.0,25.0,Scotter Owen,2,3,grass,Syed Mohammad Hadi,wimbledon,3
9929,30,1922,first round,1,6.0,18.0,Paul de Borman,0,3,grass,Alex Blair,wimbledon,3
10124,31,1922,first round,1,16.0,20.0,Dudley Pitt,1,3,grass,Royden Dash,wimbledon,3
10323,32,1922,first round,1,16.0,20.0,AW Davson,1,3,grass,George Thomas,wimbledon,3
10512,33,1922,first round,1,8.0,18.0,Arthur Gore,0,3,grass,Hassan Ali Fyzee,wimbledon,3
10704,35,1922,first round,1,11.0,19.0,Bill Swinden,0,3,grass,Brian Norton,wimbledon,3
10800,36,1922,first round,1,13.0,20.0,Noel Turnbull,0,3,grass,James Anderson,wimbledon,3
10894,37,1922,first round,1,15.0,19.0,Jean Washer,1,3,grass,Dean Mathey,wimbledon,3
10991,38,1922,first round,1,23.0,26.0,Walter Crawley,2,3,grass,Henri Cochet,wimbledon,3
11087,39,1922,first round,1,6.0,18.0,Antonio Casanovas,0,3,grass,Nicolae Misu,wimbledon,3
11181,40,1922,first round,1,32.0,39.0,Ulysses Williams,2,3,grass,Cotah Ramaswami,wimbledon,3
11277,41,1922,first round,1,18.0,23.0,Eduardo Flaquer,1,3,grass,Neville Willford,wimbledon,3
11372,42,1922,first round,1,8.0,18.0,Tim Horn,0,3,grass,Marcus Wallenberg,wimbledon,3
11555,44,1922,first round,1,21.0,25.0,R Peyrelongue,1,3,grass,William Radcliffe,wimbledon,3
11649,45,1922,first round,1,5.0,18.0,Rene Lacoste,0,3,grass,Pat OHara Wood,wimbledon,3
11744,46,1922,first round,1,4.0,18.0,GLA Brian,0,3,grass,Manuel de Gomar,wimbledon,3
11838,47,1922,first round,1,19.0,22.0,Leighton Crawford,1,3,grass,Jack Hillyard,wimbledon,3
11931,48,1922,first round,1,10.0,18.0,WL Hollick,0,3,grass,Augustos Zerlendis,wimbledon,3
12120,50,1922,first round,1,17.0,23.0,Georges Watson,1,3,grass,Axel Gravem,wimbledon,3
12215,51,1922,first round,1,11.0,18.0,Frank Jarvis,0,3,grass,Jean Borotra,wimbledon,3
12308,52,1922,first round,1,10.0,20.0,LF Davin,0,3,grass,Cyril Eltringham,wimbledon,3
12403,53,1922,first round,1,4.0,18.0,Leslie Godfree,0,3,grass,Algernon Kingscote,wimbledon,3
12588,55,1922,first round,1,3.0,18.0,RH Hotham,0,3,grass,Rupert Wertheim,wimbledon,3
12680,56,1922,first round,1,3.0,18.0,Neville Deed,0,3,grass,Andre Gobert,wimbledon,3
12772,57,1922,first round,1,11.0,19.0,Percy Pinckney,0,3,grass,Donald Rutnam,wimbledon,3
12865,58,1922,first round,1,3.0,14.0,AtharAli Fyzee,0,3,grass,Gordon Lowe,wimbledon,3
12958,59,1922,first round,1,12.0,21.0,GWV Hurst,1,3,grass,Cecil Campbell,wimbledon,3
13053,60,1922,first round,1,16.0,23.0,Jimmy Van Alen,1,3,grass,Louis Meldon,wimbledon,3
13144,61,1922,first round,1,21.0,23.0,F Rattigan,2,2,grass,WHM Aitken,wimbledon,3
13238,62,1922,first round,1,14.0,24.0,SF Thol,1,3,grass,George Stoddart,wimbledon,3
13331,63,1922,first round,1,8.0,18.0,Sydney Watts,0,3,grass,Hew Stoker,wimbledon,3
13424,64,1922,first round,1,16.0,21.0,GM Elliott,1,3,grass,Cecil TindellGreen,wimbledon,3
237,1,1922,second round,2,16.0,22.0,M Alonso,1,3,grass,J Brugnon,wimbledon,3
1062,2,1922,second round,2,15.0,21.0,JM Alonso,1,3,grass,M Ritchie,wimbledon,3
1758,3,1922,second round,2,8.0,18.0,G Golding,0,3,grass,R Lycett,wimbledon,3
2359,4,1922,second round,2,9.0,19.0,P Glover,0,3,grass,H de Morpurgo,wimbledon,3
2920,5,1922,second round,2,19.0,26.0,C Roupell,1,3,grass,A Drew,wimbledon,3
3388,6,1922,second round,2,19.0,28.0,M Dupont,2,3,grass,A Lowe,wimbledon,3
3846,7,1922,second round,2,25.0,29.0,T Bevan,2,3,grass,P Davson,wimbledon,3
4294,8,1922,second round,2,22.0,23.0,D Greig,2,3,grass,G Caner,wimbledon,3
4716,9,1922,second round,2,2.0,18.0,A Wilder,0,3,grass,T Mavrogordato,wimbledon,3
5048,10,1922,second round,2,9.0,18.0,C McIlquham,0,3,grass,L Lyle,wimbledon,3
5378,11,1922,second round,2,12.0,19.0,PC Chase,0,3,grass,CE von Braun,wimbledon,3
5703,12,1922,second round,2,9.0,18.0,DL Craig,0,3,grass,HR Fussell,wimbledon,3
6029,13,1922,second round,2,10.0,18.0,A Belgrave,0,3,grass,H LewisBarclay,wimbledon,3
6349,14,1922,second round,2,8.0,18.0,F Fisher,0,3,grass,B Gilbert,wimbledon,3
6671,15,1922,second round,2,19.0,21.0,A Blair,1,3,grass,SM Hadi,wimbledon,3
6992,16,1922,second round,2,15.0,18.0,R Dash,1,3,grass,G Thomas,wimbledon,3
7294,17,1922,second round,2,11.0,21.0,S Hepburn,1,3,grass,HA Fyzee,wimbledon,3
7500,18,1922,second round,2,7.0,18.0,B Norton,0,3,grass,J Anderson,wimbledon,3
7702,19,1922,second round,2,14.0,21.0,D Mathey,1,3,grass,H Cochet,wimbledon,3
7908,20,1922,second round,2,8.0,18.0,C Ramaswami,0,3,grass,N Misu,wimbledon,3
8115,21,1922,second round,2,26.0,27.0,M Wallenberg,2,3,grass,E Flaquer,wimbledon,3
8318,22,1922,second round,2,9.0,18.0,C Kingsley,0,3,grass,W Radcliffe,wimbledon,3
8518,23,1922,second round,2,8.0,18.0,M de Gomar,0,3,grass,P OHara Wood,wimbledon,3
8718,24,1922,second round,2,22.0,23.0,A Zerlendis,2,3,grass,J Hillyard,wimbledon,3
8921,25,1922,second round,2,6.0,18.0,A Gravem,0,3,grass,G Patterson,wimbledon,3
9123,26,1922,second round,2,6.0,18.0,C Eltringham,0,3,grass,J Borotra,wimbledon,3
9325,27,1922,second round,2,6.0,18.0,AJ Gore,0,3,grass,A Kingscote,wimbledon,3
9528,28,1922,second round,2,10.0,18.0,R Wertheim,0,3,grass,A Gobert,wimbledon,3
9727,29,1922,second round,2,7.0,18.0,D Rutnam,0,3,grass,G Lowe,wimbledon,3
9930,30,1922,second round,2,8.0,18.0,L Meldon,0,3,grass,C Campbell,wimbledon,3
10125,31,1922,second round,2,16.0,21.0,G Stoddart,1,3,grass,WHM Aitken,wimbledon,3
10324,32,1922,second round,2,12.0,19.0,H Stoker,0,3,grass,C TindellGreen,wimbledon,3
239,1,1922,third round,3,12.0,20.0,M Ritchie,0,3,grass,J Brugnon,wimbledon,3
1064,2,1922,third round,3,12.0,22.0,H de Morpurgo,1,3,grass,R Lycett,wimbledon,3
1759,3,1922,third round,3,19.0,25.0,A Lowe,1,3,grass,A Drew,wimbledon,3
2360,4,1922,third round,3,12.0,19.0,G Caner,0,3,grass,P Davson,wimbledon,3
2921,5,1922,third round,3,13.0,19.0,L Lyle,1,3,grass,T Mavrogordato,wimbledon,3
3389,6,1922,third round,3,10.0,19.0,CE von Braun,0,3,grass,HR Fussell,wimbledon,3
3847,7,1922,third round,3,17.0,21.0,H LewisBarclay,1,3,grass,B Gilbert,wimbledon,3
4295,8,1922,third round,3,21.0,25.0,SM Hadi,1,3,grass,G Thomas,wimbledon,3
4717,9,1922,third round,3,13.0,20.0,HA Fyzee,1,3,grass,J Anderson,wimbledon,3
5049,10,1922,third round,3,20.0,25.0,N Misu,2,3,grass,H Cochet,wimbledon,3
5379,11,1922,third round,3,9.0,19.0,W Radcliffe,0,3,grass,E Flaquer,wimbledon,3
5704,12,1922,third round,3,11.0,22.0,J Hillyard,1,3,grass,P OHara Wood,wimbledon,3
6030,13,1922,third round,3,4.0,18.0,J Borotra,0,3,grass,G Patterson,wimbledon,3
6350,14,1922,third round,3,14.0,22.0,A Gobert,1,3,grass,A Kingscote,wimbledon,3
6672,15,1922,third round,3,19.0,27.0,G Lowe,0,3,grass,C Campbell,wimbledon,3
6993,16,1922,third round,3,3.0,18.0,WHM Aitken,0,3,grass,C TindellGreen,wimbledon,3
235,1,1922,fourth round,4,16.0,20.0,J Brugnon,1,3,grass,R Lycett,wimbledon,3
1060,2,1922,fourth round,4,7.0,18.0,A Drew,0,3,grass,P Davson,wimbledon,3
1756,3,1922,fourth round,4,10.0,19.0,HR Fussell,0,3,grass,T Mavrogordato,wimbledon,3
2357,4,1922,fourth round,4,21.0,30.0,G Thomas,2,3,grass,B Gilbert,wimbledon,3
2919,5,1922,fourth round,4,7.0,18.0,H Cochet,0,3,grass,J Anderson,wimbledon,3
3387,6,1922,fourth round,4,15.0,23.0,E Flaquer,0,3,grass,P OHara Wood,wimbledon,3
3845,7,1922,fourth round,4,24.0,26.0,A Kingscote,2,3,grass,G Patterson,wimbledon,3
4293,8,1922,fourth round,4,15.0,23.0,C TindellGreen,1,3,grass,C Campbell,wimbledon,3
236,1,1922,quarterfinals,5,17.0,22.0,Percival Davson,1,3,grass,Randolph Lycett,wimbledon,3
1061,2,1922,quarterfinals,5,21.0,24.0,Theodore Mavrogordato,2,3,grass,Brian Gilbert,wimbledon,3
1757,3,1922,quarterfinals,5,22.0,22.0,Pat OHara Wood,2,3,grass,James Anderson,wimbledon,3
2358,4,1922,quarterfinals,5,15.0,25.0,Cecil Campbell,1,3,grass,Gerald Patterson,wimbledon,3
238,1,1922,semifinals,6,16.0,23.0,Brian Gilbert,0,3,grass,Randolph Lycett,wimbledon,3
1063,2,1922,semifinals,6,20.0,28.0,James Anderson,2,3,grass,Gerald Patterson,wimbledon,3
233,1,1922,final,7,9.0,18.0,Randolph Lycett,0,3,grass,Gerald Patterson,wimbledon,3
241,1,1923,first round,1,5.0,18.0,DS Menda,0,3,grass,Rene Lacoste,wimbledon,3
1065,2,1923,first round,1,6.0,18.0,AH McCormick,0,3,grass,Royden Dash,wimbledon,3
1760,3,1923,first round,1,15.0,22.0,FR Scovel,1,3,grass,LF Davin,wimbledon,3
2361,4,1923,first round,1,27.0,26.0,Hector Fisher,2,3,grass,AW Davson,wimbledon,3
2922,5,1923,first round,1,7.0,18.0,PC Chase,0,3,grass,Syed Mohammad Hadi,wimbledon,3
3390,6,1923,first round,1,5.0,18.0,RH Hotham,0,3,grass,Arthur Macpherson,wimbledon,3
4296,8,1923,first round,1,10.0,19.0,RF Scovell,0,3,grass,Gerald Sherwell,wimbledon,3
4718,9,1923,first round,1,14.0,14.0,George Stoddart,2,2,grass,Neville Willford,wimbledon,3
5050,10,1923,first round,1,11.0,18.0,BE Henty,0,3,grass,Jacques Brugnon,wimbledon,3
5380,11,1923,first round,1,3.0,18.0,Guillermo Robson,0,3,grass,Sydney Jacob,wimbledon,3
5705,12,1923,first round,1,6.0,18.0,Jean Washer,0,3,grass,Vincent Richards,wimbledon,3
6031,13,1923,first round,1,21.0,24.0,William Radcliffe,2,3,grass,M Fox,wimbledon,3
6351,14,1923,first round,1,20.0,22.0,Gerry Millard,1,3,grass,Pat Spence,wimbledon,3
6673,15,1923,first round,1,16.0,22.0,Leighton Crawford,1,3,grass,Douglas Watson,wimbledon,3
6994,16,1923,first round,1,7.0,18.0,Teddy Higgs,0,3,grass,Bill Johnston,wimbledon,3
7295,17,1923,first round,1,5.0,18.0,N Latchford,0,3,grass,Patrick Wheatley,wimbledon,3
7501,18,1923,first round,1,8.0,19.0,JP Carleton,0,3,grass,Humphrey Milford,wimbledon,3
7703,19,1923,first round,1,9.0,18.0,Major Ritchie,0,3,grass,Brian Norton,wimbledon,3
7909,20,1923,first round,1,13.0,20.0,Royden Wilkinson,1,3,grass,Victor Penman,wimbledon,3
8116,21,1923,first round,1,19.0,25.0,GW Grounsell,2,3,grass,Francis Stowe,wimbledon,3
8319,22,1923,first round,1,4.0,18.0,Scotter Owen,0,3,grass,Walter Crawley,wimbledon,3
8519,23,1923,first round,1,9.0,18.0,P Marsden,0,3,grass,HR Fussell,wimbledon,3
8719,24,1923,first round,1,18.0,22.0,James Legg,1,3,grass,Jean Borotra,wimbledon,3
8922,25,1923,first round,1,11.0,18.0,Arthur Belgrave,0,3,grass,Henry Mayes,wimbledon,3
9124,26,1923,first round,1,11.0,19.0,EG Bisseker,0,3,grass,Frank Fisher,wimbledon,3
9529,28,1923,first round,1,10.0,23.0,Denis Browne,1,3,grass,JT Baines,wimbledon,3
9728,29,1923,first round,1,7.0,18.0,GP Sayers,0,3,grass,Theodore Mavrogordato,wimbledon,3
9931,30,1923,first round,1,5.0,18.0,Harold Price,0,3,grass,Max Woosnam,wimbledon,3
10126,31,1923,first round,1,5.0,18.0,Lionel Alderson,0,3,grass,WHM Aitken,wimbledon,3
10325,32,1923,first round,1,7.0,18.0,C Brierley,0,3,grass,Jack Hillyard,wimbledon,3
10513,33,1923,first round,1,15.0,22.0,JA Dean,0,3,grass,JM Bell,wimbledon,3
10608,34,1923,first round,1,12.0,20.0,T Moss,0,3,grass,Henning Larsen,wimbledon,3
10705,35,1923,first round,1,3.0,18.0,Henry Standring,0,3,grass,John Cecil Masterman,wimbledon,3
10801,36,1923,first round,1,1.0,18.0,JF Philpotts,0,3,grass,CarlErik von Braun,wimbledon,3
10895,37,1923,first round,1,16.0,22.0,Alex Drew,1,3,grass,Charles Kingsley,wimbledon,3
10992,38,1923,first round,1,15.0,20.0,AtharAli Fyzee,1,3,grass,DM Evans,wimbledon,3
11088,39,1923,first round,1,15.0,22.0,Lewis Deane,1,3,grass,Donald Rutnam,wimbledon,3
11182,40,1923,first round,1,23.0,25.0,N Field,2,3,grass,Ambrose Dudley,wimbledon,3
11278,41,1923,first round,1,14.0,20.0,Arthur Yencken,1,3,grass,Roy Poland,wimbledon,3
11373,42,1923,first round,1,25.0,22.0,Nicolae Misu,2,3,grass,Leslie Godfree,wimbledon,3
11463,43,1923,first round,1,19.0,22.0,Victor Cazalet,2,3,grass,Arthur Berger,wimbledon,3
11556,44,1923,first round,1,21.0,26.0,Eric Portlock,2,3,grass,U Kramet,wimbledon,3
11650,45,1923,first round,1,9.0,21.0,F Crosbie,0,3,grass,Brian Gilbert,wimbledon,3
11745,46,1923,first round,1,5.0,18.0,Sydney Watts,0,3,grass,Gordon Lowe,wimbledon,3
11839,47,1923,first round,1,6.0,18.0,S Simons,0,3,grass,Monty Temple,wimbledon,3
11932,48,1923,first round,1,11.0,19.0,Ulysses Williams,1,3,grass,Randolph Lycett,wimbledon,3
12027,49,1923,first round,1,26.0,32.0,Eliot CrawshayWilliams,2,3,grass,Vincent Burr,wimbledon,3
12121,50,1923,first round,1,10.0,19.0,Eduardo Flaquer,0,3,grass,Frank Hunter,wimbledon,3
12216,51,1923,first round,1,0.0,18.0,Ronaldo Boyd,0,3,grass,Hassan Ali Fyzee,wimbledon,3
12309,52,1923,first round,1,5.0,12.0,Charles Dixon,0,2,grass,Paul Feret,wimbledon,3
12404,53,1923,first round,1,12.0,22.0,Antoine Gentien,0,3,grass,Norman Dicks,wimbledon,3
12495,54,1923,first round,1,16.0,20.0,Noel Heath,1,3,grass,Percival Davson,wimbledon,3
12589,55,1923,first round,1,14.0,19.0,Noel Turnbull,1,3,grass,HA Carless,wimbledon,3
12681,56,1923,first round,1,25.0,29.0,Alex Blair,2,3,grass,Hew Stoker,wimbledon,3
12773,57,1923,first round,1,11.0,21.0,Brian Helmore,0,3,grass,Cecil TindellGreen,wimbledon,3
12866,58,1923,first round,1,11.0,18.0,Clinton McIlquham,0,3,grass,Bill Swinden,wimbledon,3
12959,59,1923,first round,1,13.0,22.0,Thomas Bevan,1,3,grass,Manuel de Gomar,wimbledon,3
13054,60,1923,first round,1,19.0,25.0,George Golding,2,3,grass,Alfred Ingram,wimbledon,3
13145,61,1923,first round,1,10.0,18.0,George Thomas,0,3,grass,Donald Greig,wimbledon,3
13239,62,1923,first round,1,22.0,26.0,Clive Branfoot,2,3,grass,EBN Taylor,wimbledon,3
13332,63,1923,first round,1,7.0,19.0,RG Bernard,0,3,grass,Charles Roupell,wimbledon,3
13425,64,1923,first round,1,12.0,19.0,Mark Hick,0,3,grass,CP Luck,wimbledon,3
244,1,1923,second round,2,8.0,18.0,R Dash,0,3,grass,R Lacoste,wimbledon,3
1068,2,1923,second round,2,13.0,21.0,LF Davin,0,3,grass,AW Davson,wimbledon,3
1763,3,1923,second round,2,21.0,24.0,SM Hadi,2,3,grass,A Macpherson,wimbledon,3
2364,4,1923,second round,2,12.0,21.0,G Sherwell,0,3,grass,C Campbell,wimbledon,3
2924,5,1923,second round,2,8.0,18.0,N Willford,0,3,grass,J Brugnon,wimbledon,3
3392,6,1923,second round,2,11.0,20.0,S Jacob,0,3,grass,V Richards,wimbledon,3
3849,7,1923,second round,2,11.0,20.0,M Fox,0,3,grass,P Spence,wimbledon,3
4298,8,1923,second round,2,10.0,21.0,D Watson,0,3,grass,W Johnston,wimbledon,3
4719,9,1923,second round,2,14.0,21.0,H Milford,0,3,grass,P Wheatley,wimbledon,3
5051,10,1923,second round,2,4.0,18.0,V Penman,0,3,grass,B Norton,wimbledon,3
5381,11,1923,second round,2,7.0,18.0,F Stowe,0,3,grass,W Crawley,wimbledon,3
5706,12,1923,second round,2,14.0,20.0,HR Fussell,0,3,grass,J Borotra,wimbledon,3
6032,13,1923,second round,2,4.0,18.0,F Fisher,0,3,grass,H Mayes,wimbledon,3
6352,14,1923,second round,2,12.0,18.0,C Caminos,0,3,grass,JT Baines,wimbledon,3
6674,15,1923,second round,2,19.0,27.0,T Mavrogordato,1,3,grass,M Woosnam,wimbledon,3
6995,16,1923,second round,2,12.0,20.0,WHM Aitken,0,3,grass,J Hillyard,wimbledon,3
7296,17,1923,second round,2,17.0,23.0,JM Bell,1,3,grass,H Larsen,wimbledon,3
7502,18,1923,second round,2,19.0,23.0,CE von Braun,2,3,grass,JC Masterman,wimbledon,3
7704,19,1923,second round,2,22.0,30.0,C Kingsley,2,3,grass,DM Evans,wimbledon,3
7910,20,1923,second round,2,15.0,21.0,D Rutnam,0,3,grass,A Dudley,wimbledon,3
8117,21,1923,second round,2,14.0,21.0,R Poland,0,3,grass,L Godfree,wimbledon,3
8320,22,1923,second round,2,21.0,27.0,U Kramet,2,3,grass,A Berger,wimbledon,3
8520,23,1923,second round,2,15.0,21.0,B Gilbert,0,3,grass,G Lowe,wimbledon,3
8720,24,1923,second round,2,10.0,18.0,M Temple,0,3,grass,R Lycett,wimbledon,3
8923,25,1923,second round,2,11.0,23.0,V Burr,1,3,grass,F Hunter,wimbledon,3
9125,26,1923,second round,2,16.0,19.0,P Feret,1,3,grass,HA Fyzee,wimbledon,3
9326,27,1923,second round,2,26.0,28.0,P Davson,2,3,grass,N Dicks,wimbledon,3
9530,28,1923,second round,2,15.0,26.0,H Stoker,2,3,grass,HA Carless,wimbledon,3
9729,29,1923,second round,2,8.0,18.0,W Swinden,0,3,grass,C TindellGreen,wimbledon,3
9932,30,1923,second round,2,13.0,19.0,A Ingram,0,3,grass,M de Gomar,wimbledon,3
10127,31,1923,second round,2,10.0,18.0,EBN Taylor,0,3,grass,D Greig,wimbledon,3
10326,32,1923,second round,2,21.0,25.0,C Roupell,2,3,grass,CP Luck,wimbledon,3
246,1,1923,third round,3,4.0,18.0,AW Davson,0,3,grass,R Lacoste,wimbledon,3
1070,2,1923,third round,3,8.0,18.0,A Macpherson,0,3,grass,C Campbell,wimbledon,3
1764,3,1923,third round,3,7.0,18.0,J Brugnon,0,3,grass,V Richards,wimbledon,3
2365,4,1923,third round,3,5.0,18.0,P Spence,0,3,grass,W Johnston,wimbledon,3
2925,5,1923,third round,3,16.0,29.0,P Wheatley,1,4,grass,B Norton,wimbledon,3
3393,6,1923,third round,3,19.0,25.0,W Crawley,2,3,grass,J Borotra,wimbledon,3
3850,7,1923,third round,3,8.0,18.0,JT Baines,0,3,grass,H Mayes,wimbledon,3
4299,8,1923,third round,3,10.0,18.0,J Hillyard,0,3,grass,M Woosnam,wimbledon,3
4720,9,1923,third round,3,9.0,18.0,H Larsen,0,3,grass,JC Masterman,wimbledon,3
5052,10,1923,third round,3,18.0,23.0,A Dudley,1,3,grass,DM Evans,wimbledon,3
5382,11,1923,third round,3,10.0,19.0,L Godfree,0,3,grass,A Berger,wimbledon,3
5707,12,1923,third round,3,16.0,23.0,R Lycett,1,3,grass,G Lowe,wimbledon,3
6033,13,1923,third round,3,14.0,21.0,HA Fyzee,0,3,grass,F Hunter,wimbledon,3
6353,14,1923,third round,3,14.0,20.0,HA Carless,0,3,grass,N Dicks,wimbledon,3
6675,15,1923,third round,3,12.0,20.0,C TindellGreen,0,3,grass,M de Gomar,wimbledon,3
6996,16,1923,third round,3,8.0,18.0,CP Luck,0,3,grass,D Greig,wimbledon,3
