,match,year,round,round_number,games_loser,games_winner,loser,sets_loser,sets_winner,surface,winner,tourney_name,tourney_order
10372,48,2012,first round,1,12.0,19.0,K Anderson,0,3,hard,D Ferrer,usopen,4
10440,49,2012,first round,1,14.0,19.0,F Serra,0,3,hard,JM del Potro,usopen,4
10507,50,2012,first round,1,11.0,19.0,B Becker,0,3,hard,R Harrison,usopen,4
10575,51,2012,first round,1,13.0,19.0,L Kubot,0,3,hard,L Mayer,usopen,4
10642,52,2012,first round,1,9.0,19.0,A Seppi,0,3,hard,T Robredo,usopen,4
10708,53,2012,first round,1,11.0,18.0,R Williams,0,3,hard,A Roddick,usopen,4
10773,54,2012,first round,1,18.0,23.0,C Berlocq,1,3,hard,B Tomic,usopen,4
10838,55,2012,first round,1,26.0,27.0,E RogerVasselin,2,3,hard,F Fognini,usopen,4
10902,56,2012,first round,1,28.0,24.0,J Monaco,2,3,hard,G Garcia Lopez,usopen,4
10964,57,2012,first round,1,19.0,25.0,J Levine,2,3,hard,A Dolgopolov,usopen,4
11027,58,2012,first round,1,25.0,29.0,M Bachinger,2,3,hard,M Baghdatis,usopen,4
11089,59,2012,first round,1,9.0,21.0,M Jaziri,1,3,hard,S Darcis,usopen,4
11151,60,2012,first round,1,19.0,25.0,S Stakhovsky,1,3,hard,S Wawrinka,usopen,4
11211,61,2012,first round,1,11.0,19.0,O Rochus,0,3,hard,J Benneteau,usopen,4
11272,62,2012,first round,1,17.0,22.0,J Janowicz,1,3,hard,D Novikov,usopen,4
11332,63,2012,first round,1,25.0,29.0,T Gabashvili,2,3,hard,R Dutra da Silva,usopen,4
11393,64,2012,first round,1,2.0,18.0,P Lorenzi,0,3,hard,N Djokovic,usopen,4
772,1,2012,second round,2,7.0,18.0,B Phau,0,3,hard,R Federer,usopen,4
1455,2,2012,second round,2,23.0,25.0,A Ramos,1,3,hard,F Verdasco,usopen,4
2000,3,2012,second round,2,18.0,28.0,N Davydenko,2,3,hard,M Fish,usopen,4
2536,4,2012,second round,2,18.0,22.0,J Wang,1,3,hard,G Simon,usopen,4
2946,5,2012,second round,2,25.0,28.0,P Petzschner,2,3,hard,N Almagro,usopen,4
3347,6,2012,second round,2,8.0,18.0,F Cipolla,0,3,hard,J Sock,usopen,4
3740,7,2012,second round,2,10.0,18.0,R Ramirez Hidalgo,0,3,hard,S Querrey,usopen,4
4138,8,2012,second round,2,7.0,18.0,J Zopp,0,3,hard,T Berdych,usopen,4
4435,9,2012,second round,2,6.0,18.0,I Dodig,0,3,hard,A Murray,usopen,4
4723,10,2012,second round,2,23.0,28.0,P Andujar,2,3,hard,F Lopez,usopen,4
5015,11,2012,second round,2,7.0,18.0,M Granollers,0,3,hard,J Blake,usopen,4
5303,12,2012,second round,2,15.0,20.0,PH Mathieu,0,3,hard,M Raonic,usopen,4
5594,13,2012,second round,2,23.0,28.0,D Brands,2,3,hard,M Cilic,usopen,4
5879,14,2012,second round,2,8.0,18.0,T Smyczek,0,3,hard,K Nishikori,usopen,4
6159,15,2012,second round,2,8.0,18.0,M Ebden,0,3,hard,J Chardy,usopen,4
6439,16,2012,second round,2,14.0,19.0,JW Tsonga,1,3,hard,M Klizan,usopen,4
6630,17,2012,second round,2,11.0,18.0,B Baker,0,3,hard,J Tipsarevic,usopen,4
6811,18,2012,second round,2,18.0,20.0,CM Stebe,1,3,hard,G Zemlja,usopen,4
6990,19,2012,second round,2,24.0,28.0,B Paire,2,3,hard,P Kohlschreiber,usopen,4
7169,20,2012,second round,2,17.0,24.0,J Nieminen,1,3,hard,J Isner,usopen,4
7348,21,2012,second round,2,7.0,18.0,B Klahn,0,3,hard,R Gasquet,usopen,4
7524,22,2012,second round,2,20.0,25.0,E Gulbis,1,3,hard,S Johnson,usopen,4
7700,23,2012,second round,2,28.0,29.0,G Muller,2,3,hard,L Hewitt,usopen,4
7875,24,2012,second round,2,11.0,19.0,I Sijsling,0,3,hard,D Ferrer,usopen,4
8051,25,2012,second round,2,13.0,20.0,R Harrison,1,3,hard,JM del Potro,usopen,4
8222,26,2012,second round,2,16.0,23.0,T Robredo,1,3,hard,L Mayer,usopen,4
8391,27,2012,second round,2,7.0,18.0,B Tomic,0,3,hard,A Roddick,usopen,4
8553,28,2012,second round,2,10.0,18.0,G Garcia Lopez,0,3,hard,F Fognini,usopen,4
8715,29,2012,second round,2,16.0,22.0,M Baghdatis,1,3,hard,A Dolgopolov,usopen,4
8882,30,2012,second round,2,22.0,29.0,S Darcis,2,3,hard,S Wawrinka,usopen,4
9049,31,2012,second round,2,20.0,23.0,D Novikov,1,3,hard,J Benneteau,usopen,4
9215,32,2012,second round,2,5.0,18.0,R Dutra da Silva,0,3,hard,N Djokovic,usopen,4
774,1,2012,third round,3,11.0,18.0,F Verdasco,0,3,hard,R Federer,usopen,4
1457,2,2012,third round,3,17.0,24.0,G Simon,1,3,hard,M Fish,usopen,4
2001,3,2012,third round,3,20.0,26.0,J Sock,1,3,hard,N Almagro,usopen,4
2537,4,2012,third round,3,16.0,24.0,S Querrey,1,3,hard,T Berdych,usopen,4
2947,5,2012,third round,3,24.0,25.0,F Lopez,1,3,hard,A Murray,usopen,4
3348,6,2012,third round,3,9.0,19.0,J Blake,0,3,hard,M Raonic,usopen,4
3741,7,2012,third round,3,17.0,24.0,K Nishikori,1,3,hard,M Cilic,usopen,4
4139,8,2012,third round,3,12.0,18.0,J Chardy,0,3,hard,M Klizan,usopen,4
4436,9,2012,third round,3,12.0,19.0,G Zemlja,0,3,hard,J Tipsarevic,usopen,4
4724,10,2012,third round,3,23.0,25.0,J Isner,2,3,hard,P Kohlschreiber,usopen,4
5016,11,2012,third round,3,11.0,19.0,S Johnson,0,3,hard,R Gasquet,usopen,4
5304,12,2012,third round,3,15.0,23.0,L Hewitt,1,3,hard,D Ferrer,usopen,4
5595,13,2012,third round,3,14.0,20.0,L Mayer,0,3,hard,JM del Potro,usopen,4
5880,14,2012,third round,3,21.0,24.0,F Fognini,1,3,hard,A Roddick,usopen,4
6160,15,2012,third round,3,10.0,18.0,A Dolgopolov,0,3,hard,S Wawrinka,usopen,4
6440,16,2012,third round,3,7.0,18.0,J Benneteau,0,3,hard,N Djokovic,usopen,4
1453,2,2012,fourth round,4,11.0,19.0,N Almagro,0,3,hard,T Berdych,usopen,4
1998,3,2012,fourth round,4,10.0,18.0,M Raonic,0,3,hard,A Murray,usopen,4
2534,4,2012,fourth round,4,9.0,19.0,M Klizan,0,3,hard,M Cilic,usopen,4
2945,5,2012,fourth round,4,11.0,19.0,P Kohlschreiber,0,3,hard,J Tipsarevic,usopen,4
3346,6,2012,fourth round,4,15.0,20.0,R Gasquet,0,3,hard,D Ferrer,usopen,4
3739,7,2012,fourth round,4,19.0,25.0,A Roddick,1,3,hard,JM del Potro,usopen,4
4137,8,2012,fourth round,4,6.0,15.0,S Wawrinka,0,3,hard,N Djokovic,usopen,4
771,1,2012,quarterfinals,5,19.0,22.0,Roger Federer,1,3,hard,Tomas Berdych,usopen,4
1454,2,2012,quarterfinals,5,14.0,22.0,Marin Cilic,1,3,hard,Andy Murray,usopen,4
1999,3,2012,quarterfinals,5,25.0,27.0,Janko Tipsarevic,2,3,hard,David Ferrer,usopen,4
2535,4,2012,quarterfinals,5,12.0,19.0,Juan Martin del Potro,0,3,hard,Novak Djokovic,usopen,4
773,1,2012,semifinals,6,16.0,24.0,Tomas Berdych,1,3,hard,Andy Murray,usopen,4
1456,2,2012,semifinals,6,13.0,20.0,David Ferrer,1,3,hard,Novak Djokovic,usopen,4
769,1,2012,final,7,25.0,25.0,Novak Djokovic,2,3,hard,Andy Murray,usopen,4
776,1,2013,first round,1,5.0,18.0,R Berankis,0,3,hard,N Djokovic,usopen,4
1458,2,2013,first round,1,16.0,21.0,L Rosol,1,3,hard,B Becker,usopen,4
2002,3,2013,first round,1,12.0,20.0,L Kubot,0,3,hard,J Nieminen,usopen,4
2538,4,2013,first round,1,22.0,26.0,G Dimitrov,2,3,hard,J Sousa,usopen,4
2948,5,2013,first round,1,28.0,27.0,B Paire,2,3,hard,A Bogomolov Jr,usopen,4
3349,6,2013,first round,1,13.0,21.0,J Duckworth,1,3,hard,T Smyczek,usopen,4
3742,7,2013,first round,1,20.0,22.0,J Zopp,2,3,hard,M Granollers,usopen,4
4140,8,2013,first round,1,5.0,18.0,F Fognini,0,3,hard,R Ram,usopen,4
4437,9,2013,first round,1,9.0,18.0,PH Mathieu,0,3,hard,T Haas,usopen,4
4725,10,2013,first round,1,13.0,19.0,D GimenoTraver,0,3,hard,Yh Lu,usopen,4
5017,11,2013,first round,1,10.0,18.0,D Goffin,0,3,hard,A Dolgopolov,usopen,4
5305,12,2013,first round,1,14.0,19.0,N Mahut,0,3,hard,M Youzhny,usopen,4
5596,13,2013,first round,1,14.0,20.0,J Melzer,0,3,hard,E Donskoy,usopen,4
5881,14,2013,first round,1,17.0,21.0,I Sijsling,1,3,hard,P Gojowczyk,usopen,4
6161,15,2013,first round,1,16.0,22.0,B Baker,1,3,hard,L Hewitt,usopen,4
6441,16,2013,first round,1,20.0,25.0,G GarciaLopez,1,3,hard,JM del Potro,usopen,4
6631,17,2013,first round,1,9.0,18.0,M Llodra,0,3,hard,A Murray,usopen,4
6812,18,2013,first round,1,22.0,23.0,V Hanescu,1,3,hard,L Mayer,usopen,4
6991,19,2013,first round,1,2.0,18.0,M Klizan,0,3,hard,D Young,usopen,4
7170,20,2013,first round,1,6.0,15.0,J Monaco,0,3,hard,F Mayer,usopen,4
7349,21,2013,first round,1,19.0,23.0,X Malisse,1,3,hard,A Seppi,usopen,4
7525,22,2013,first round,1,19.0,26.0,L Lacko,2,3,hard,S Devvarman,usopen,4
7701,23,2013,first round,1,19.0,25.0,S Johnson,1,3,hard,T Kamke,usopen,4
7876,24,2013,first round,1,13.0,22.0,N Almagro,1,3,hard,D Istomin,usopen,4
8052,25,2013,first round,1,11.0,19.0,R Stepanek,0,3,hard,S Wawrinka,usopen,4
8223,26,2013,first round,1,29.0,29.0,J Blake,2,3,hard,I Karlovic,usopen,4
8392,27,2013,first round,1,8.0,18.0,G Soeda,0,3,hard,M Baghdatis,usopen,4
8554,28,2013,first round,1,16.0,23.0,D Brands,1,3,hard,K Anderson,usopen,4
8716,29,2013,first round,1,19.0,23.0,M Przysiezny,1,3,hard,J Benneteau,usopen,4
8883,30,2013,first round,1,22.0,26.0,S Stakhovsky,2,3,hard,J Chardy,usopen,4
9050,31,2013,first round,1,16.0,25.0,J Vesely,1,3,hard,D Kudla,usopen,4
9216,32,2013,first round,1,6.0,18.0,P Lorenzi,0,3,hard,T Berdych,usopen,4
9299,33,2013,first round,1,9.0,18.0,M Russell,0,3,hard,R Gasquet,usopen,4
9376,34,2013,first round,1,10.0,18.0,A Olivetti,0,3,hard,S Robert,usopen,4
9453,35,2013,first round,1,22.0,23.0,JL Struff,2,3,hard,G Rufin,usopen,4
9528,36,2013,first round,1,14.0,23.0,A Bedene,1,3,hard,D Tursunov,usopen,4
9602,37,2013,first round,1,15.0,24.0,F Serra,1,3,hard,F Lopez,usopen,4
9678,38,2013,first round,1,21.0,26.0,K de Schepper,1,3,hard,B Klahn,usopen,4
9748,39,2013,first round,1,12.0,18.0,T de Bakker,0,3,hard,P Andujar,usopen,4
9821,40,2013,first round,1,12.0,19.0,T Fabbiano,0,3,hard,M Raonic,usopen,4
9892,41,2013,first round,1,10.0,18.0,J Janowicz,0,3,hard,M Gonzalez,usopen,4
9960,42,2013,first round,1,14.0,15.0,P Petzschner,1,2,hard,J Sock,usopen,4
10028,43,2013,first round,1,27.0,30.0,A Kuznetsov,2,3,hard,D Sela,usopen,4
10097,44,2013,first round,1,13.0,18.0,P Cuevas,1,2,hard,J Tipsarevic,usopen,4
10166,45,2013,first round,1,25.0,23.0,E Gulbis,2,3,hard,A HaiderMaurer,usopen,4
10236,46,2013,first round,1,15.0,20.0,A Martin,0,3,hard,M Kukushkin,usopen,4
10305,47,2013,first round,1,7.0,18.0,T Bellucci,0,3,hard,R BautistaAgut,usopen,4
10373,48,2013,first round,1,10.0,19.0,N Kyrgios,0,3,hard,D Ferrer,usopen,4
10441,49,2013,first round,1,10.0,19.0,G Zemlja,0,3,hard,R Federer,usopen,4
10508,50,2013,first round,1,22.0,27.0,S Giraldo,2,3,hard,C Berlocq,usopen,4
10576,51,2013,first round,1,13.0,22.0,H Zeballos,1,3,hard,A Mannarino,usopen,4
10643,52,2013,first round,1,15.0,23.0,G Pella,1,3,hard,S Querrey,usopen,4
10709,53,2013,first round,1,15.0,24.0,M Matosevic,1,3,hard,T Robredo,usopen,4
10774,54,2013,first round,1,23.0,24.0,R Haase,1,3,hard,F Dancevic,usopen,4
10839,55,2013,first round,1,24.0,26.0,A Ramos,2,3,hard,B Tomic,usopen,4
10903,56,2013,first round,1,10.0,18.0,K Nishikori,0,3,hard,D Evans,usopen,4
10965,57,2013,first round,1,5.0,18.0,F Volandri,0,3,hard,J Isner,usopen,4
11028,58,2013,first round,1,3.0,18.0,A Ungur,0,3,hard,G Monfils,usopen,4
11090,59,2013,first round,1,9.0,18.0,A Montanes,0,3,hard,E RogerVasselin,usopen,4
11152,60,2013,first round,1,5.0,18.0,C Altamirano,0,3,hard,P Kohlschreiber,usopen,4
11212,61,2013,first round,1,23.0,24.0,F Verdasco,2,3,hard,I Dodig,usopen,4
11273,62,2013,first round,1,20.0,24.0,R Williams,2,3,hard,N Davydenko,usopen,4
11333,63,2013,first round,1,26.0,27.0,V Pospisil,2,3,hard,R Dutra da Silva,usopen,4
11394,64,2013,first round,1,8.0,18.0,R Harrison,0,3,hard,R Nadal,usopen,4
779,1,2013,second round,2,10.0,19.0,B Becker,0,3,hard,N Djokovic,usopen,4
1461,2,2013,second round,2,22.0,22.0,J Nieminen,2,3,hard,J Sousa,usopen,4
2005,3,2013,second round,2,26.0,24.0,A Bogomolov Jr,2,3,hard,T Smyczek,usopen,4
2541,4,2013,second round,2,22.0,26.0,R Ram,2,3,hard,M Granollers,usopen,4
2950,5,2013,second round,2,13.0,19.0,Yh Lu,0,3,hard,T Haas,usopen,4
3351,6,2013,second round,2,9.0,19.0,A Dolgopolov,0,3,hard,M Youzhny,usopen,4
3744,7,2013,second round,2,22.0,25.0,P Gojowczyk,2,3,hard,E Donskoy,usopen,4
4142,8,2013,second round,2,24.0,27.0,JM del Potro,2,3,hard,L Hewitt,usopen,4
4438,9,2013,second round,2,13.0,22.0,L Mayer,1,3,hard,A Murray,usopen,4
4726,10,2013,second round,2,12.0,19.0,D Young,0,3,hard,F Mayer,usopen,4
5018,11,2013,second round,2,15.0,20.0,S Devvarman,0,3,hard,A Seppi,usopen,4
5306,12,2013,second round,2,8.0,18.0,T Kamke,0,3,hard,D Istomin,usopen,4
5597,13,2013,second round,2,15.0,20.0,I Karlovic,0,3,hard,S Wawrinka,usopen,4
5882,14,2013,second round,2,6.0,18.0,K Anderson,0,3,hard,M Baghdatis,usopen,4
6162,15,2013,second round,2,11.0,18.0,J Chardy,0,3,hard,J Benneteau,usopen,4
6442,16,2013,second round,2,15.0,20.0,D Kudla,0,3,hard,T Berdych,usopen,4
6632,17,2013,second round,2,13.0,20.0,S Robert,0,3,hard,R Gasquet,usopen,4
6813,18,2013,second round,2,7.0,8.0,G Rufin,0,1,hard,D Tursunov,usopen,4
6992,19,2013,second round,2,21.0,24.0,B Klahn,1,3,hard,F Lopez,usopen,4
7171,20,2013,second round,2,7.0,18.0,P Andujar,0,3,hard,M Raonic,usopen,4
7350,21,2013,second round,2,19.0,21.0,M Gonzalez,1,3,hard,J Sock,usopen,4
7526,22,2013,second round,2,9.0,18.0,D Sela,0,3,hard,J Tipsarevic,usopen,4
7702,23,2013,second round,2,13.0,19.0,A HaiderMaurer,0,3,hard,M Kukushkin,usopen,4
7877,24,2013,second round,2,13.0,24.0,R BautistaAgut,1,3,hard,D Ferrer,usopen,4
8053,25,2013,second round,2,6.0,18.0,C Berlocq,0,3,hard,R Federer,usopen,4
8224,26,2013,second round,2,23.0,26.0,S Querrey,1,3,hard,A Mannarino,usopen,4
8393,27,2013,second round,2,9.0,18.0,F Dancevic,0,3,hard,T Robredo,usopen,4
8555,28,2013,second round,2,18.0,20.0,B Tomic,1,3,hard,D Evans,usopen,4
8717,29,2013,second round,2,19.0,24.0,G Monfils,1,3,hard,J Isner,usopen,4
8884,30,2013,second round,2,14.0,23.0,E RogerVasselin,1,3,hard,P Kohlschreiber,usopen,4
9051,31,2013,second round,2,9.0,18.0,N Davydenko,0,3,hard,I Dodig,usopen,4
9217,32,2013,second round,2,3.0,18.0,R Dutra da Silva,0,3,hard,R Nadal,usopen,4
781,1,2013,third round,3,4.0,18.0,J Sousa,0,3,hard,N Djokovic,usopen,4
1463,2,2013,third round,3,24.0,23.0,T Smyczek,2,3,hard,M Granollers,usopen,4
2006,3,2013,third round,3,14.0,20.0,T Haas,1,3,hard,M Youzhny,usopen,4
2542,4,2013,third round,3,16.0,22.0,E Donskoy,1,3,hard,L Hewitt,usopen,4
2951,5,2013,third round,3,10.0,19.0,F Mayer,0,3,hard,A Murray,usopen,4
3352,6,2013,third round,3,20.0,23.0,A Seppi,2,3,hard,D Istomin,usopen,4
3745,7,2013,third round,3,18.0,25.0,M Baghdatis,1,3,hard,S Wawrinka,usopen,4
4143,8,2013,third round,3,5.0,18.0,J Benneteau,0,3,hard,T Berdych,usopen,4
4439,9,2013,third round,3,15.0,18.0,D Tursunov,1,3,hard,R Gasquet,usopen,4
4727,10,2013,third round,3,18.0,24.0,F Lopez,1,3,hard,M Raonic,usopen,4
5019,11,2013,third round,3,15.0,22.0,J Sock,1,3,hard,J Tipsarevic,usopen,4
5307,12,2013,third round,3,17.0,22.0,M Kukushkin,1,3,hard,D Ferrer,usopen,4
5598,13,2013,third round,3,5.0,18.0,A Mannarino,0,3,hard,R Federer,usopen,4
5883,14,2013,third round,3,18.0,24.0,D Evans,1,3,hard,T Robredo,usopen,4
6163,15,2013,third round,3,21.0,23.0,J Isner,1,3,hard,P Kohlschreiber,usopen,4
6443,16,2013,third round,3,10.0,18.0,I Dodig,0,3,hard,R Nadal,usopen,4
777,1,2013,fourth round,4,3.0,18.0,M Granollers,0,3,hard,N Djokovic,usopen,4
1459,2,2013,fourth round,4,25.0,28.0,L Hewitt,2,3,hard,M Youzhny,usopen,4
2003,3,2013,fourth round,4,16.0,24.0,D Istomin,1,3,hard,A Murray,usopen,4
2539,4,2013,fourth round,4,15.0,22.0,T Berdych,1,3,hard,S Wawrinka,usopen,4
2949,5,2013,fourth round,4,30.0,29.0,M Raonic,2,3,hard,R Gasquet,usopen,4
3350,6,2013,fourth round,4,23.0,24.0,J Tipsarevic,1,3,hard,D Ferrer,usopen,4
3743,7,2013,fourth round,4,13.0,19.0,R Federer,0,3,hard,T Robredo,usopen,4
4141,8,2013,fourth round,4,15.0,24.0,P Kohlschreiber,1,3,hard,R Nadal,usopen,4
778,1,2013,quarterfinals,5,11.0,21.0,Mikhail Youzhny,1,3,hard,Novak Djokovic,usopen,4
1460,2,2013,quarterfinals,5,9.0,18.0,Andy Murray,0,3,hard,Stan Wawrinka,usopen,4
2004,3,2013,quarterfinals,5,19.0,24.0,David Ferrer,2,3,hard,Richard Gasquet,usopen,4
2540,4,2013,quarterfinals,5,4.0,18.0,Tommy Robredo,0,3,hard,Rafael Nadal,usopen,4
780,1,2013,semifinals,6,25.0,24.0,Stan Wawrinka,2,3,hard,Novak Djokovic,usopen,4
1462,2,2013,semifinals,6,12.0,19.0,Richard Gasquet,0,3,hard,Rafael Nadal,usopen,4
775,1,2013,final,7,13.0,21.0,Novak Djokovic,1,3,hard,Rafael Nadal,usopen,4
783,1,2014,first round,1,7.0,18.0,D Schwartzman,0,3,hard,N Djokovic,usopen,4
1464,2,2014,first round,1,26.0,32.0,G Muller,2,3,hard,PH Mathieu,usopen,4
2007,3,2014,first round,1,21.0,26.0,M Gonzalez,2,3,hard,S Querrey,usopen,4
2543,4,2014,first round,1,8.0,18.0,Yh Lu,0,3,hard,G GarciaLopez,usopen,4
2952,5,2014,first round,1,11.0,19.0,F Bagnis,0,3,hard,P Kohlschreiber,usopen,4
3353,6,2014,first round,1,12.0,19.0,D Gimeno Traver,0,3,hard,M Llodra,usopen,4
3746,7,2014,first round,1,23.0,24.0,M Kukushkin,2,3,hard,JL Struff,usopen,4
4144,8,2014,first round,1,14.0,20.0,M Giron,0,3,hard,J Isner,usopen,4
4440,9,2014,first round,1,16.0,23.0,J Monaco,1,3,hard,JW Tsonga,usopen,4
4728,10,2014,first round,1,15.0,23.0,J McGee,1,3,hard,A Nedovyesov,usopen,4
5020,11,2014,first round,1,17.0,23.0,A Beck,1,3,hard,P Carreno Busta,usopen,4
5308,12,2014,first round,1,27.0,28.0,J Benneteau,2,3,hard,B Paire,usopen,4
5599,13,2014,first round,1,24.0,23.0,B Rola,2,3,hard,F Verdasco,usopen,4
5884,14,2014,first round,1,18.0,23.0,B Klahn,1,3,hard,A Kuznetsov,usopen,4
6164,15,2014,first round,1,7.0,18.0,R Stepanek,0,3,hard,M Bachinger,usopen,4
6444,16,2014,first round,1,20.0,21.0,R Haase,1,3,hard,A Murray,usopen,4
6633,17,2014,first round,1,14.0,20.0,J Vesely,0,3,hard,S Wawrinka ,usopen,4
6814,18,2014,first round,1,11.0,19.0,N Mahut,0,3,hard,T Bellucci,usopen,4
6993,19,2014,first round,1,13.0,19.0,D Young,0,3,hard,B Kavcic,usopen,4
7172,20,2014,first round,1,18.0,25.0,A Falla,1,3,hard,J Chardy,usopen,4
7351,21,2014,first round,1,23.0,23.0,M Youzhny,1,3,hard,N Kyrgios,usopen,4
7527,22,2014,first round,1,8.0,18.0,S Stakhovsky,0,3,hard,A Seppi,usopen,4
7703,23,2014,first round,1,21.0,23.0,V Pospisil,2,3,hard,S Bolelli,usopen,4
7878,24,2014,first round,1,11.0,18.0,E RogerVasselin,0,3,hard,T Robredo,usopen,4
8054,25,2014,first round,1,8.0,18.0,W Odesnik,0,3,hard,K Nishikori,usopen,4
8225,26,2014,first round,1,11.0,15.0,J Sock,1,2,hard,P Andujar,usopen,4
8394,27,2014,first round,1,13.0,19.0,T Kamke,0,3,hard,M Ebden,usopen,4
8556,28,2014,first round,1,2.0,9.0,A Montanes,0,2,hard,L Mayer,usopen,4
8718,29,2014,first round,1,7.0,18.0,L Rosol,0,3,hard,B Coric,usopen,4
8885,30,2014,first round,1,15.0,20.0,I Sijsling,1,3,hard,V Estrella Burgos,usopen,4
9052,31,2014,first round,1,8.0,18.0,B Becker,0,3,hard,P Gojowczyk,usopen,4
9218,32,2014,first round,1,11.0,19.0,T Daniel,0,3,hard,M Raonic,usopen,4
9300,33,2014,first round,1,10.0,18.0,L Hewitt,0,3,hard,T Berdych,usopen,4
9377,34,2014,first round,1,27.0,25.0,S Darcis,2,3,hard,M Klizan,usopen,4
9454,35,2014,first round,1,25.0,24.0,E Donskoy,2,3,hard,A Kudryavtsev,usopen,4
9529,36,2014,first round,1,18.0,20.0,S Giraldo,1,3,hard,T Gabashvili,usopen,4
9603,37,2014,first round,1,17.0,22.0,F Lopez,2,2,hard,I Dodig,usopen,4
9679,38,2014,first round,1,16.0,18.0,S Johnson,2,2,hard,T Ito,usopen,4
9749,39,2014,first round,1,8.0,18.0,L Lacko,0,3,hard,D Thiem,usopen,4
9822,40,2014,first round,1,7.0,18.0,K de Schepper,0,3,hard,E Gulbis,usopen,4
9893,41,2014,first round,1,4.0,9.0,M Baghdatis,0,2,hard,M Cilic,usopen,4
9961,42,2014,first round,1,24.0,25.0,M Chiudinelli,1,3,hard,I Marchenko,usopen,4
10029,43,2014,first round,1,20.0,25.0,D Lajovic,1,3,hard,J Janowicz,usopen,4
10098,44,2014,first round,1,24.0,29.0,P Cuevas,2,3,hard,K Anderson,usopen,4
10167,45,2014,first round,1,9.0,18.0,R Albot,0,3,hard,G Simon,usopen,4
10237,46,2014,first round,1,7.0,18.0,N Rubin,0,3,hard,F Delbonis,usopen,4
10306,47,2014,first round,1,16.0,20.0,D Brown,0,3,hard,B Tomic,usopen,4
10374,48,2014,first round,1,11.0,20.0,D Dzumhur,1,3,hard,D Ferrer,usopen,4
10442,49,2014,first round,1,10.0,19.0,R Harrison,0,3,hard,G Dimitrov,usopen,4
10509,50,2014,first round,1,16.0,20.0,C Berlocq,1,3,hard,D Sela,usopen,4
10577,51,2014,first round,1,7.0,18.0,N Desein,0,3,hard,D Goffin,usopen,4
10644,52,2014,first round,1,26.0,27.0,F Dancevic,2,3,hard,J Sousa,usopen,4
10710,53,2014,first round,1,10.0,18.0,J Donaldson,0,3,hard,G Monfils,usopen,4
10775,54,2014,first round,1,13.0,19.0,D Tursunov,0,3,hard,A Gonzalez,usopen,4
10840,55,2014,first round,1,4.0,14.0,Y Nishioka,0,3,hard,P Lorenzi,usopen,4
10904,56,2014,first round,1,15.0,20.0,D Istomin,0,3,hard,R Gasquet,usopen,4
10966,57,2014,first round,1,10.0,18.0,A Golubev,0,3,hard,F Fognini,usopen,4
11029,58,2014,first round,1,16.0,22.0,P Riba,1,3,hard,A Mannarino,usopen,4
11091,59,2014,first round,1,17.0,23.0,F Krajinovic,1,3,hard,T Smyczek,usopen,4
11153,60,2014,first round,1,25.0,26.0,A HaiderMaurer,2,3,hard,R Bautista Agut,usopen,4
11213,61,2014,first round,1,18.0,21.0,J Nieminen,1,3,hard,I Karlovic,usopen,4
11274,62,2014,first round,1,11.0,19.0,J Melzer,0,3,hard,M Granollers,usopen,4
11334,63,2014,first round,1,12.0,19.0,A RamosVinolas,0,3,hard,S Groth,usopen,4
11395,64,2014,first round,1,13.0,19.0,M Matosevic,0,3,hard,R Federer,usopen,4
786,1,2014,second round,2,4.0,18.0,PH Mathieu,0,3,hard,N Djokovic,usopen,4
1467,2,2014,second round,2,11.0,18.0,G GarciaLopez,0,3,hard,S Querrey,usopen,4
2010,3,2014,second round,2,2.0,6.0,M Llodra,0,1,hard,P Kohlschreiber,usopen,4
2546,4,2014,second round,2,12.0,19.0,JL Struff,0,3,hard,J Isner,usopen,4
2954,5,2014,second round,2,11.0,18.0,A Nedovyesov,0,3,hard,JW Tsonga,usopen,4
3355,6,2014,second round,2,14.0,21.0,B Paire,1,3,hard,P Carreno Busta,usopen,4
3748,7,2014,second round,2,23.0,27.0,F Verdasco,2,3,hard,A Kuznetsov,usopen,4
4146,8,2014,second round,2,10.0,18.0,M Bachinger,0,3,hard,A Murray,usopen,4
4441,9,2014,second round,2,19.0,22.0,T Bellucci,1,3,hard,S Wawrinka,usopen,4
4729,10,2014,second round,2,11.0,19.0,J Chardy,0,3,hard,B Kavcic,usopen,4
5021,11,2014,second round,2,14.0,19.0,A Seppi,0,3,hard,N Kyrgios,usopen,4
5309,12,2014,second round,2,23.0,29.0,S Bolelli,2,3,hard,T Robredo,usopen,4
5600,13,2014,second round,2,5.0,12.0,P Andujar,0,2,hard,K Nishikori,usopen,4
5885,14,2014,second round,2,8.0,18.0,M Ebden,0,3,hard,L Mayer,usopen,4
6165,15,2014,second round,2,18.0,23.0,B Coric,1,3,hard,V Estrella Burgos,usopen,4
6445,16,2014,second round,2,23.0,25.0,P Gojowczyk,1,3,hard,M Raonic,usopen,4
6634,17,2014,second round,2,20.0,25.0,M Klizan,2,3,hard,T Berdych,usopen,4
6815,18,2014,second round,2,11.0,19.0,A Kudryavtsev,0,3,hard,T Gabashvili,usopen,4
6994,19,2014,second round,2,20.0,22.0,T Ito,1,3,hard,F Lopez,usopen,4
7173,20,2014,second round,2,22.0,25.0,E Gulbis,2,3,hard,D Thiem,usopen,4
7352,21,2014,second round,2,12.0,19.0,I Marchenko,0,3,hard,M Cilic,usopen,4
7528,22,2014,second round,2,13.0,24.0,J Janowicz,1,3,hard,K Anderson,usopen,4
