,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
1954,6,1935,second round,2,Blick,Molesworth,2.0,1.0,17.0,15.0,grass,ausopen,1
2206,7,1935,second round,2,Westacott,Bellamy,2.0,0.0,12.0,6.0,grass,ausopen,1
2458,8,1935,second round,2,Dearman,Wynne,2.0,0.0,12.0,5.0,grass,ausopen,1
62,1,1935,quarterfinals,5,Nell Hopman,Joan Walters,2.0,1.0,16.0,10.0,grass,ausopen,1
587,2,1935,quarterfinals,5,Nancy Lyle,Louie Bickerton,2.0,0.0,14.0,8.0,grass,ausopen,1
1014,3,1935,quarterfinals,5,Dorothy Round,May Blick,2.0,0.0,12.0,4.0,grass,ausopen,1
1364,4,1935,quarterfinals,5,Emily Hood Westacott,Evelyn Dearman,2.0,0.0,16.0,12.0,grass,ausopen,1
64,1,1935,semifinals,6,Nancy Lyle,Nell Hopman,2.0,0.0,13.0,6.0,grass,ausopen,1
589,2,1935,semifinals,6,Dorothy Round,Emily Hood Westacott,2.0,0.0,12.0,6.0,grass,ausopen,1
60,1,1935,final,7,Dorothy Round,Nancy Lyle,2.0,1.0,13.0,10.0,grass,ausopen,1
66,1,1936,first round,1,Joan Hartigan,Jean Wilson,2.0,0.0,15.0,9.0,grass,ausopen,1
590,2,1936,first round,1,Kath Woodward,Betty Ward,2.0,0.0,12.0,5.0,grass,ausopen,1
1016,3,1936,first round,1,Gwen Griffiths,Edna Collison,2.0,0.0,12.0,3.0,grass,ausopen,1
1366,4,1936,first round,1,Truda Cox,Yutha Thiemeyer,2.0,0.0,12.0,6.0,grass,ausopen,1
1702,5,1936,first round,1,Nancye Wynne,Pearl Stern,2.0,0.0,12.0,1.0,grass,ausopen,1
1955,6,1936,first round,1,Dorothy Weston,Ruby Skinner,2.0,0.0,12.0,4.0,grass,ausopen,1
2207,7,1936,first round,1,Nell Hopman,Edie Niemeyer,2.0,0.0,12.0,4.0,grass,ausopen,1
2459,8,1936,first round,1,Kathleen Le Messurier,Molly Carter,2.0,0.0,12.0,1.0,grass,ausopen,1
68,1,1936,second round,2,Joan Hartigan,Kath Woodward,2.0,0.0,12.0,5.0,grass,ausopen,1
592,2,1936,second round,2,Gwen Griffiths,Truda Cox,2.0,1.0,16.0,12.0,grass,ausopen,1
1018,3,1936,second round,2,May Blick,Birdie Bond,2.0,0.0,17.0,13.0,grass,ausopen,1
1368,4,1936,second round,2,Joan Walters,Dot Stevenson,2.0,0.0,13.0,9.0,grass,ausopen,1
1703,5,1936,second round,2,Nancye Wynne,Dorothy Weston,2.0,1.0,17.0,11.0,grass,ausopen,1
1956,6,1936,second round,2,Nell Hopman,Kathleen Le Messurier,2.0,0.0,12.0,5.0,grass,ausopen,1
2208,7,1936,second round,2,Thelma Coyne,Gwen Stevenson,2.0,0.0,12.0,3.0,grass,ausopen,1
2460,8,1936,second round,2,May Hardcastle,Sadie Berryman,2.0,0.0,13.0,9.0,grass,ausopen,1
67,1,1936,quarterfinals,5,Joan Hartigan,Gwen Griffiths,2.0,0.0,12.0,5.0,grass,ausopen,1
591,2,1936,quarterfinals,5,May Blick,Joan Walters,2.0,1.0,17.0,9.0,grass,ausopen,1
1017,3,1936,quarterfinals,5,Nancye Wynne,Nell Hopman,2.0,1.0,15.0,13.0,grass,ausopen,1
1367,4,1936,quarterfinals,5,Thelma Coyne,May Hardcastle,2.0,0.0,14.0,8.0,grass,ausopen,1
69,1,1936,semifinals,6,Joan Hartigan,May Blick,2.0,0.0,13.0,8.0,grass,ausopen,1
593,2,1936,semifinals,6,Nancye Wynne,Thelma Coyne,2.0,1.0,15.0,16.0,grass,ausopen,1
65,1,1936,final,7,Joan Hartigan,Nancye Wynne,2.0,0.0,12.0,8.0,grass,ausopen,1
71,1,1937,first round,1,Hartigan,Graham,2.0,0.0,13.0,8.0,grass,ausopen,1
1019,3,1937,first round,1,Stevenson,Coate,2.0,0.0,15.0,7.0,grass,ausopen,1
1369,4,1937,first round,1,Webb,McColl,2.0,1.0,19.0,12.0,grass,ausopen,1
1704,5,1937,first round,1,Hopman,Vickery,2.0,0.0,12.0,1.0,grass,ausopen,1
1957,6,1937,first round,1,Wilson,Rice,2.0,1.0,17.0,14.0,grass,ausopen,1
2209,7,1937,first round,1,Westacott,Dingle,2.0,0.0,13.0,5.0,grass,ausopen,1
2461,8,1937,first round,1,Stebbing,Hattersley,2.0,0.0,15.0,11.0,grass,ausopen,1
2697,9,1937,first round,1,Selwin,Peach,2.0,0.0,12.0,2.0,grass,ausopen,1
2854,10,1937,first round,1,Hardcastle,Carter,2.0,0.0,12.0,2.0,grass,ausopen,1
3011,11,1937,first round,1,Stevenson,Wilson,2.0,1.0,17.0,14.0,grass,ausopen,1
3168,12,1937,first round,1,Coyne,Farrell,2.0,0.0,12.0,2.0,grass,ausopen,1
3473,14,1937,first round,1,OHalloran,Moran,2.0,0.0,12.0,4.0,grass,ausopen,1
3625,15,1937,first round,1,Menzies,Hunt,2.0,0.0,14.0,7.0,grass,ausopen,1
73,1,1937,second round,2,Hartigan,Blick,2.0,0.0,12.0,3.0,grass,ausopen,1
595,2,1937,second round,2,Stevenson,Webb,2.0,0.0,13.0,9.0,grass,ausopen,1
1021,3,1937,second round,2,Wilson,Hopman,2.0,0.0,16.0,12.0,grass,ausopen,1
1371,4,1937,second round,2,Westacott,Stebbing,2.0,0.0,12.0,3.0,grass,ausopen,1
1705,5,1937,second round,2,Selwin,Hardcastle,2.0,1.0,16.0,14.0,grass,ausopen,1
1958,6,1937,second round,2,Coyne,Stevenson,2.0,0.0,12.0,3.0,grass,ausopen,1
2210,7,1937,second round,2,Berryman,OHalloran,2.0,0.0,12.0,5.0,grass,ausopen,1
2462,8,1937,second round,2,Wynne,Menzies,2.0,0.0,12.0,4.0,grass,ausopen,1
72,1,1937,quarterfinals,5,Dorothy Stevenson,Joan Hartigan,2.0,1.0,16.0,13.0,grass,ausopen,1
594,2,1937,quarterfinals,5,Emily Hood Westacott,Margaret Wilson,2.0,0.0,15.0,11.0,grass,ausopen,1
1020,3,1937,quarterfinals,5,Thelma Coyne,Vera Selwin,2.0,0.0,12.0,2.0,grass,ausopen,1
1370,4,1937,quarterfinals,5,Nancye Wynne,Sadie Berryman,2.0,0.0,12.0,1.0,grass,ausopen,1
74,1,1937,semifinals,6,Emily Hood Westacott,Dorothy Stevenson,2.0,1.0,20.0,19.0,grass,ausopen,1
596,2,1937,semifinals,6,Nancye Wynne,Thelma Coyne,2.0,1.0,17.0,15.0,grass,ausopen,1
70,1,1937,final,7,Nancye Wynne,Emily Hood Westacott,2.0,1.0,17.0,14.0,grass,ausopen,1
76,1,1938,first round,1,Coyne,Woods,2.0,0.0,12.0,2.0,grass,ausopen,1
1022,3,1938,first round,1,Hopman,Stern,2.0,0.0,12.0,3.0,grass,ausopen,1
1372,4,1938,first round,1,Mauger,Coate,2.0,1.0,12.0,11.0,grass,ausopen,1
1706,5,1938,first round,1,Wynne,Weston,2.0,0.0,12.0,3.0,grass,ausopen,1
1959,6,1938,first round,1,Vickery,Bond,2.0,0.0,12.0,2.0,grass,ausopen,1
2211,7,1938,first round,1,Workman,Stevenson,2.0,0.0,12.0,4.0,grass,ausopen,1
2463,8,1938,first round,1,Wilson,Skinner,2.0,0.0,15.0,10.0,grass,ausopen,1
78,1,1938,second round,2,Bundy,Walters,2.0,0.0,14.0,9.0,grass,ausopen,1
1024,3,1938,second round,2,Coyne,OHalloran,2.0,0.0,12.0,7.0,grass,ausopen,1
1374,4,1938,second round,2,Hopman,Mauger,2.0,0.0,12.0,3.0,grass,ausopen,1
1707,5,1938,second round,2,Wynne,Vickery,2.0,0.0,12.0,7.0,grass,ausopen,1
1960,6,1938,second round,2,Workman,Wilson,2.0,0.0,12.0,3.0,grass,ausopen,1
2212,7,1938,second round,2,Hartigan,Chitty,2.0,0.0,13.0,7.0,grass,ausopen,1
2464,8,1938,second round,2,Stevenson,Westacott,2.0,1.0,16.0,13.0,grass,ausopen,1
77,1,1938,quarterfinals,5,Dorothy Bundy,May Hardcastle,2.0,0.0,12.0,7.0,grass,ausopen,1
597,2,1938,quarterfinals,5,Nell Hopman,Thelma Coyne,2.0,0.0,12.0,6.0,grass,ausopen,1
1023,3,1938,quarterfinals,5,Nancye Wynne,Do Workman,2.0,0.0,12.0,7.0,grass,ausopen,1
1373,4,1938,quarterfinals,5,Dorothy Stevenson,Joan Hartigan,2.0,1.0,13.0,10.0,grass,ausopen,1
79,1,1938,semifinals,6,Dorothy Bundy,Nell Hopman,2.0,0.0,12.0,5.0,grass,ausopen,1
598,2,1938,semifinals,6,Dorothy Stevenson,Nancye Wynne,2.0,0.0,12.0,6.0,grass,ausopen,1
75,1,1938,final,7,Dorothy Bundy,Dorothy Stevenson,2.0,0.0,12.0,5.0,grass,ausopen,1
81,1,1939,first round,1,Niemeyer,Tough,2.0,0.0,12.0,4.0,grass,ausopen,1
599,2,1939,first round,1,Berryman,Lewin,2.0,0.0,12.0,6.0,grass,ausopen,1
1025,3,1939,first round,1,Bond,Hunt,2.0,1.0,15.0,10.0,grass,ausopen,1
1375,4,1939,first round,1,Coyne,Lack,2.0,0.0,12.0,1.0,grass,ausopen,1
1708,5,1939,first round,1,Stern,Chitty,2.0,0.0,13.0,5.0,grass,ausopen,1
1961,6,1939,first round,1,Stevenson,Kerr,2.0,0.0,12.0,0.0,grass,ausopen,1
83,1,1939,second round,2,Coate,Wynne,2.0,1.0,13.0,11.0,grass,ausopen,1
601,2,1939,second round,2,Westacott,Wilson,2.0,0.0,14.0,9.0,grass,ausopen,1
1027,3,1939,second round,2,Hartigan,Niemeyer,2.0,0.0,12.0,3.0,grass,ausopen,1
1377,4,1939,second round,2,Berryman,Bond,2.0,0.0,12.0,4.0,grass,ausopen,1
1709,5,1939,second round,2,Coyne,Stern,2.0,0.0,12.0,6.0,grass,ausopen,1
1962,6,1939,second round,2,Blick,Stevenson,2.0,1.0,16.0,14.0,grass,ausopen,1
2213,7,1939,second round,2,Hopman,Elliget,2.0,0.0,12.0,4.0,grass,ausopen,1
2465,8,1939,second round,2,Hardcastle,OHalloran,2.0,0.0,12.0,3.0,grass,ausopen,1
82,1,1939,quarterfinals,5,Emily Hood Westacott,Constance Coate,2.0,0.0,12.0,6.0,grass,ausopen,1
600,2,1939,quarterfinals,5,Joan Hartigan,Sadie Berryman,2.0,0.0,12.0,5.0,grass,ausopen,1
1026,3,1939,quarterfinals,5,Thelma Coyne,May Blick,2.0,1.0,13.0,11.0,grass,ausopen,1
1376,4,1939,quarterfinals,5,Nell Hopman,May Hardcastle,2.0,0.0,12.0,6.0,grass,ausopen,1
84,1,1939,semifinals,6,Emily Hood Westacott,Joan Hartigan,2.0,0.0,12.0,5.0,grass,ausopen,1
602,2,1939,semifinals,6,Nell Hopman,Thelma Coyne,2.0,0.0,12.0,7.0,grass,ausopen,1
80,1,1939,final,7,Emily Hood Westacott,Nell Hopman,2.0,0.0,12.0,3.0,grass,ausopen,1
603,2,1940,first round,1,Hattersley,Chapman,2.0,0.0,12.0,3.0,grass,ausopen,1
1028,3,1940,first round,1,Niemeyer,Gosbell,2.0,0.0,12.0,6.0,grass,ausopen,1
1378,4,1940,first round,1,OHalloran,Manzie,2.0,0.0,12.0,0.0,grass,ausopen,1
87,1,1940,second round,2,Coyne,Burke,2.0,0.0,12.0,1.0,grass,ausopen,1
605,2,1940,second round,2,Coate,Lack,2.0,1.0,18.0,13.0,grass,ausopen,1
1030,3,1940,second round,2,Hopman,Clark,2.0,0.0,12.0,1.0,grass,ausopen,1
1380,4,1940,second round,2,Hattersley,Niemeyer,2.0,1.0,18.0,13.0,grass,ausopen,1
1710,5,1940,second round,2,Hartigan,Brooker,2.0,0.0,12.0,4.0,grass,ausopen,1
1963,6,1940,second round,2,Hardcastle,Lewin,2.0,0.0,24.0,18.0,grass,ausopen,1
2214,7,1940,second round,2,OHalloran,Stebbing,2.0,0.0,15.0,8.0,grass,ausopen,1
2466,8,1940,second round,2,Wynne,Griffiths,2.0,0.0,12.0,0.0,grass,ausopen,1
86,1,1940,quarterfinals,5,Thelma Coyne,Constance Coate,2.0,0.0,12.0,4.0,grass,ausopen,1
604,2,1940,quarterfinals,5,Nell Hopman,Alison Hattersley,2.0,0.0,12.0,7.0,grass,ausopen,1
1029,3,1940,quarterfinals,5,Joan Hartigan,May Hardcastle,2.0,0.0,12.0,5.0,grass,ausopen,1
1379,4,1940,quarterfinals,5,Nancye Wynne,Gwen OHalloran,2.0,0.0,12.0,3.0,grass,ausopen,1
88,1,1940,semifinals,6,Thelma Coyne,Nell Hopman,2.0,1.0,14.0,13.0,grass,ausopen,1
606,2,1940,semifinals,6,Nancye Wynne,Joan Hartigan,2.0,1.0,15.0,7.0,grass,ausopen,1
85,1,1940,final,7,Nancye Wynne,Thelma Coyne,2.0,1.0,17.0,11.0,grass,ausopen,1
90,1,1946,first round,1,Whittaker,Cane,2.0,0.0,12.0,1.0,grass,ausopen,1
607,2,1946,first round,1,Proctor,Pellew,2.0,0.0,12.0,5.0,grass,ausopen,1
1031,3,1946,first round,1,Bolton,Cock,2.0,0.0,12.0,2.0,grass,ausopen,1
1381,4,1946,first round,1,Traeger,Moran,2.0,0.0,12.0,5.0,grass,ausopen,1
1711,5,1946,first round,1,Fitch,Stevens,2.0,0.0,12.0,4.0,grass,ausopen,1
1964,6,1946,first round,1,Niemeyer,SpehrJones,2.0,0.0,12.0,4.0,grass,ausopen,1
2215,7,1946,first round,1,Long,Sheidow,2.0,0.0,12.0,3.0,grass,ausopen,1
92,1,1946,second round,2,Wilson,Thiele,2.0,0.0,12.0,8.0,grass,ausopen,1
609,2,1946,second round,2,Hartigan,McGill,2.0,1.0,16.0,12.0,grass,ausopen,1
1033,3,1946,second round,2,Whittaker,Jones,2.0,0.0,12.0,6.0,grass,ausopen,1
1383,4,1946,second round,2,Bolton,Proctor,2.0,0.0,12.0,4.0,grass,ausopen,1
1712,5,1946,second round,2,Fitch,Traeger,2.0,0.0,12.0,1.0,grass,ausopen,1
1965,6,1946,second round,2,Long,Niemeyer,2.0,0.0,12.0,4.0,grass,ausopen,1
2216,7,1946,second round,2,Toomey,Hattersley,2.0,1.0,18.0,15.0,grass,ausopen,1
2467,8,1946,second round,2,Hopman,Beavis,2.0,0.0,12.0,8.0,grass,ausopen,1
91,1,1946,quarterfinals,5,Constance Wilson,Joan Hartigan,2.0,0.0,14.0,8.0,grass,ausopen,1
608,2,1946,quarterfinals,5,Nancye Bolton,Dulcie Whittaker,2.0,0.0,12.0,4.0,grass,ausopen,1
1032,3,1946,quarterfinals,5,Joyce Fitch,Thelma Long,2.0,0.0,12.0,6.0,grass,ausopen,1
1382,4,1946,quarterfinals,5,Marie Toomey,Nell Hopman,2.0,1.0,16.0,11.0,grass,ausopen,1
93,1,1946,semifinals,6,Nancye Bolton,Constance Wilson,2.0,0.0,12.0,3.0,grass,ausopen,1
610,2,1946,semifinals,6,Joyce Fitch,Marie Toomey,2.0,0.0,13.0,9.0,grass,ausopen,1
89,1,1946,final,7,Nancye Bolton,Joyce Fitch,2.0,0.0,12.0,8.0,grass,ausopen,1
95,1,1947,first round,1,Bolton,Jenkins,2.0,0.0,12.0,3.0,grass,ausopen,1
611,2,1947,first round,1,Fogarty,Laurie,2.0,0.0,12.0,1.0,grass,ausopen,1
1034,3,1947,first round,1,Beavis,Bryant,2.0,0.0,12.0,2.0,grass,ausopen,1
1384,4,1947,first round,1,Thiele,Mills,2.0,0.0,12.0,3.0,grass,ausopen,1
1713,5,1947,first round,1,Newcombe,Wiemers,2.0,0.0,12.0,0.0,grass,ausopen,1
1966,6,1947,first round,1,Toomey,Chamberlain,2.0,0.0,13.0,7.0,grass,ausopen,1
2217,7,1947,first round,1,Jones,Ashford,2.0,1.0,16.0,13.0,grass,ausopen,1
2468,8,1947,first round,1,Martin,Sheidow,2.0,0.0,15.0,10.0,grass,ausopen,1
2698,9,1947,first round,1,Long,Hobbs,2.0,0.0,13.0,7.0,grass,ausopen,1
2855,10,1947,first round,1,Hartigan,Chamberlin,2.0,0.0,12.0,4.0,grass,ausopen,1
3012,11,1947,first round,1,Wilson,Kent,2.0,0.0,12.0,2.0,grass,ausopen,1
3169,12,1947,first round,1,Proctor,Traeger,2.0,0.0,12.0,6.0,grass,ausopen,1
3324,13,1947,first round,1,Fitch,Finn,2.0,0.0,12.0,5.0,grass,ausopen,1
3474,14,1947,first round,1,Whittaker,Charlier,2.0,0.0,12.0,3.0,grass,ausopen,1
3626,15,1947,first round,1,Hopman,Ashford,2.0,0.0,12.0,1.0,grass,ausopen,1
3775,16,1947,first round,1,Hattersley,Taylor,2.0,0.0,12.0,6.0,grass,ausopen,1
97,1,1947,second round,2,Bolton,Fogarty,2.0,0.0,12.0,5.0,grass,ausopen,1
613,2,1947,second round,2,Beavis,Thiele,2.0,0.0,12.0,4.0,grass,ausopen,1
1036,3,1947,second round,2,Toomey,Newcombe,2.0,1.0,15.0,13.0,grass,ausopen,1
1386,4,1947,second round,2,Jones,Martin,2.0,0.0,12.0,4.0,grass,ausopen,1
1714,5,1947,second round,2,Long,Hartigan,2.0,0.0,12.0,1.0,grass,ausopen,1
1967,6,1947,second round,2,Wilson,Proctor,2.0,0.0,17.0,13.0,grass,ausopen,1
2218,7,1947,second round,2,Fitch,Whittaker,2.0,0.0,15.0,11.0,grass,ausopen,1
2469,8,1947,second round,2,Hopman,Hattersley,2.0,0.0,12.0,5.0,grass,ausopen,1
96,1,1947,quarterfinals,5,Nancye Bolton,Mary Beavis,2.0,0.0,12.0,4.0,grass,ausopen,1
612,2,1947,quarterfinals,5,Pat Jones,Marie Toomey,2.0,1.0,16.0,16.0,grass,ausopen,1
1035,3,1947,quarterfinals,5,Thelma Long,Constance Wilson,2.0,0.0,12.0,6.0,grass,ausopen,1
1385,4,1947,quarterfinals,5,Nell Hopman,Joyce Fitch,2.0,1.0,14.0,8.0,grass,ausopen,1
98,1,1947,semifinals,6,Nancye Bolton,Pat Jones,2.0,0.0,12.0,3.0,grass,ausopen,1
614,2,1947,semifinals,6,Nell Hopman,Thelma Long,2.0,0.0,12.0,5.0,grass,ausopen,1
94,1,1947,final,7,Nancye Bolton,Nell Hopman,2.0,0.0,12.0,5.0,grass,ausopen,1
100,1,1948,first round,1,Bolton,Earle,2.0,0.0,12.0,1.0,grass,ausopen,1
1037,3,1948,first round,1,Tuckfield,Thiele,2.0,1.0,18.0,17.0,grass,ausopen,1
1387,4,1948,first round,1,Beavis,Murphy,2.0,0.0,12.0,4.0,grass,ausopen,1
1715,5,1948,first round,1,McDermott,Linehan,2.0,0.0,12.0,0.0,grass,ausopen,1
1968,6,1948,first round,1,Hopman,Schultz,2.0,0.0,12.0,0.0,grass,ausopen,1
2219,7,1948,first round,1,Jenkins,Radford,2.0,0.0,12.0,3.0,grass,ausopen,1
2470,8,1948,first round,1,Jones,Jackson,2.0,0.0,12.0,2.0,grass,ausopen,1
2699,9,1948,first round,1,Moran,Longton,2.0,0.0,12.0,3.0,grass,ausopen,1
2856,10,1948,first round,1,Toomey,Griffiths,2.0,0.0,12.0,0.0,grass,ausopen,1
3013,11,1948,first round,1,Ashford,Chamberlin,2.0,1.0,16.0,10.0,grass,ausopen,1
3170,12,1948,first round,1,Newcombe,Johnston,2.0,0.0,12.0,1.0,grass,ausopen,1
102,1,1948,second round,2,Bolton,Tuckfield,2.0,0.0,12.0,2.0,grass,ausopen,1
616,2,1948,second round,2,Bolton,Beavis,2.0,0.0,12.0,7.0,grass,ausopen,1
1039,3,1948,second round,2,Beavis,Hopman,2.0,0.0,13.0,9.0,grass,ausopen,1
1389,4,1948,second round,2,Taylor,Baker,2.0,0.0,10.0,4.0,grass,ausopen,1
1716,5,1948,second round,2,Jenkins,Jones,2.0,1.0,15.0,13.0,grass,ausopen,1
2220,7,1948,second round,2,Ashford,Newcombe,2.0,1.0,17.0,11.0,grass,ausopen,1
101,1,1948,quarterfinals,5,Nancye Bolton,Joan Tuckfield,2.0,0.0,12.0,2.0,grass,ausopen,1
615,2,1948,quarterfinals,5,Mary Beavis,Nell Hopman,2.0,0.0,13.0,9.0,grass,ausopen,1
1038,3,1948,quarterfinals,5,Marie Toomey,Dorothy Jenkins,2.0,0.0,14.0,9.0,grass,ausopen,1
1388,4,1948,quarterfinals,5,Esme Ashford,Clare Proctor,2.0,0.0,12.0,1.0,grass,ausopen,1
103,1,1948,semifinals,6,Nancye Bolton,Mary Beavis,2.0,0.0,12.0,7.0,grass,ausopen,1
617,2,1948,semifinals,6,Marie Toomey,Esme Ashford,2.0,1.0,17.0,15.0,grass,ausopen,1
99,1,1948,final,7,Nancye Bolton,Marie Toomey,2.0,0.0,12.0,4.0,grass,ausopen,1
105,1,1949,first round,1,Moran,Mason,2.0,0.0,12.0,2.0,grass,ausopen,1
618,2,1949,first round,1,Whittaker,Sheidow,2.0,0.0,12.0,3.0,grass,ausopen,1
1040,3,1949,first round,1,Proctor,Thiele,2.0,0.0,14.0,8.0,grass,ausopen,1
1390,4,1949,first round,1,Fitch,Chamberlin,2.0,0.0,12.0,4.0,grass,ausopen,1
2221,7,1949,first round,1,Toomey,Nottage,2.0,0.0,12.0,1.0,grass,ausopen,1
2471,8,1949,first round,1,Hopman,Thomas,2.0,0.0,12.0,1.0,grass,ausopen,1
2700,9,1949,first round,1,Newcombe,Taylor,2.0,0.0,12.0,2.0,grass,ausopen,1
2857,10,1949,first round,1,Warnock,Traeger,2.0,0.0,12.0,8.0,grass,ausopen,1
3014,11,1949,first round,1,Long,Redwood,2.0,0.0,12.0,4.0,grass,ausopen,1
3171,12,1949,first round,1,Mance,Richardson,2.0,0.0,12.0,6.0,grass,ausopen,1
3475,14,1949,first round,1,Jenkins,Bennett,2.0,0.0,12.0,1.0,grass,ausopen,1
107,1,1949,second round,2,Hart,Moran,2.0,0.0,12.0,5.0,grass,ausopen,1
620,2,1949,second round,2,Whittaker,Proctor,2.0,0.0,12.0,5.0,grass,ausopen,1
1042,3,1949,second round,2,Baker,Fitch,2.0,0.0,12.0,7.0,grass,ausopen,1
1392,4,1949,second round,2,Toomey,Ashford,2.0,1.0,16.0,12.0,grass,ausopen,1
1717,5,1949,second round,2,Newcombe,Hopman,2.0,1.0,17.0,10.0,grass,ausopen,1
1969,6,1949,second round,2,Long,Warnock,2.0,0.0,12.0,3.0,grass,ausopen,1
2222,7,1949,second round,2,Hawton,Mance,2.0,0.0,12.0,6.0,grass,ausopen,1
2472,8,1949,second round,2,Bolton,Jenkins,2.0,0.0,12.0,3.0,grass,ausopen,1
106,1,1949,quarterfinals,5,Doris Hart,Dulcie Whittaker,2.0,1.0,15.0,11.0,grass,ausopen,1
619,2,1949,quarterfinals,5,Alison Baker,Marie Toomey,2.0,1.0,13.0,12.0,grass,ausopen,1
1041,3,1949,quarterfinals,5,Thelma Long,Sadie Newcombe,2.0,0.0,12.0,3.0,grass,ausopen,1
1391,4,1949,quarterfinals,5,Nancye Bolton,Mary Hawton,2.0,0.0,12.0,2.0,grass,ausopen,1
108,1,1949,semifinals,6,Doris Hart,Alison Baker,2.0,0.0,12.0,4.0,grass,ausopen,1
621,2,1949,semifinals,6,Nancye Bolton,Thelma Long,2.0,0.0,12.0,6.0,grass,ausopen,1
104,1,1949,final,7,Doris Hart,Nancye Bolton,2.0,0.0,12.0,7.0,grass,ausopen,1
110,1,1950,first round,1,L Brough,L Nichols,2.0,0.0,12.0,0.0,grass,ausopen,1
622,2,1950,first round,1,D Jenkins,J SpehrJones,2.0,0.0,12.0,2.0,grass,ausopen,1
1043,3,1950,first round,1,E Ashford,M Wallis,2.0,1.0,18.0,14.0,grass,ausopen,1
1393,4,1950,first round,1,S Newcombe,N Ellis,2.0,0.0,12.0,3.0,grass,ausopen,1
1718,5,1950,first round,1,J Fitch,F Chamberlin,2.0,0.0,12.0,4.0,grass,ausopen,1
1970,6,1950,first round,1,G Thiele,R Strahan,2.0,0.0,13.0,8.0,grass,ausopen,1
2223,7,1950,first round,1,T Long,R Lemke,2.0,0.0,12.0,1.0,grass,ausopen,1
2701,9,1950,first round,1,M Toomey,S Jackson,2.0,0.0,13.0,7.0,grass,ausopen,1
2858,10,1950,first round,1,M Hawton,M Exelby,2.0,0.0,12.0,4.0,grass,ausopen,1
3172,12,1950,first round,1,Bolton,PCunningham,2.0,0.0,12.0,0.0,grass,ausopen,1
3476,14,1950,first round,1,N Hopman,E Robertson,2.0,0.0,12.0,4.0,grass,ausopen,1
3627,15,1950,first round,1,C Proctor,P Southcombe,2.0,0.0,12.0,7.0,grass,ausopen,1
3776,16,1950,first round,1,D Hart,D Moran,2.0,0.0,12.0,4.0,grass,ausopen,1
112,1,1950,second round,2,L Brough,D Jenkins,2.0,0.0,12.0,3.0,grass,ausopen,1
624,2,1950,second round,2,S Newcombe,E Ashford,2.0,0.0,12.0,7.0,grass,ausopen,1
1045,3,1950,second round,2,J Fitch,G Thiele,2.0,0.0,12.0,7.0,grass,ausopen,1
1395,4,1950,second round,2,T Long,J Warnock,2.0,0.0,12.0,3.0,grass,ausopen,1
1719,5,1950,second round,2,M Hawton,M Toomey,2.0,0.0,14.0,9.0,grass,ausopen,1
1971,6,1950,second round,2,N Bolton,C Borelli,2.0,0.0,12.0,0.0,grass,ausopen,1
2224,7,1950,second round,2,N Hopman,B McIntyre,2.0,0.0,14.0,8.0,grass,ausopen,1
2473,8,1950,second round,2,D Hart,C Proctor,2.0,0.0,12.0,5.0,grass,ausopen,1
111,1,1950,quarterfinals,5,Louise Brough,Sadie Newcombe,2.0,0.0,12.0,4.0,grass,ausopen,1
623,2,1950,quarterfinals,5,Joyce Fitch,Thelma Long,2.0,1.0,13.0,15.0,grass,ausopen,1
1044,3,1950,quarterfinals,5,Nancye Bolton,Mary Hawton,2.0,0.0,12.0,2.0,grass,ausopen,1
1394,4,1950,quarterfinals,5,Doris Hart,Nell Hopman,2.0,0.0,12.0,1.0,grass,ausopen,1
113,1,1950,semifinals,6,Louise Brough,Joyce Fitch,2.0,0.0,12.0,8.0,grass,ausopen,1
625,2,1950,semifinals,6,Doris Hart,Nancye Bolton,2.0,0.0,12.0,5.0,grass,ausopen,1
109,1,1950,final,7,Louise Brough,Doris Hart,2.0,1.0,15.0,14.0,grass,ausopen,1
115,1,1951,first round,1,Bolton,Edmondson,2.0,0.0,12.0,1.0,grass,ausopen,1
626,2,1951,first round,1,Hattersley,Colyer,2.0,0.0,12.0,2.0,grass,ausopen,1
1046,3,1951,first round,1,Penrose,Martin,2.0,0.0,13.0,8.0,grass,ausopen,1
1396,4,1951,first round,1,Angwin,Mills,2.0,1.0,15.0,10.0,grass,ausopen,1
1720,5,1951,first round,1,Hawton,Taylor,2.0,0.0,12.0,6.0,grass,ausopen,1
1972,6,1951,first round,1,Thiele,Clarke,2.0,0.0,14.0,9.0,grass,ausopen,1
2225,7,1951,first round,1,Ashford,Cunningham,2.0,0.0,12.0,1.0,grass,ausopen,1
2474,8,1951,first round,1,Parker,Southcombe,2.0,1.0,18.0,13.0,grass,ausopen,1
2702,9,1951,first round,1,Astley,Fogarty,2.0,1.0,16.0,11.0,grass,ausopen,1
2859,10,1951,first round,1,Hopman,SpehrJones,2.0,0.0,12.0,5.0,grass,ausopen,1
3015,11,1951,first round,1,Ashford,McIntyre,2.0,0.0,12.0,2.0,grass,ausopen,1
3173,12,1951,first round,1,Long,Morris,2.0,0.0,12.0,1.0,grass,ausopen,1
3325,13,1951,first round,1,Proctor,Schultz,2.0,0.0,12.0,6.0,grass,ausopen,1
3477,14,1951,first round,1,Newcombe,Wallis,2.0,0.0,12.0,3.0,grass,ausopen,1
3628,15,1951,first round,1,Hardingham,Bryant,2.0,0.0,12.0,7.0,grass,ausopen,1
