,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
105,1,1922,semifinals,6,Helen Wills,May Sutton Bundy,2.0,0.0,12.0,7.0,grass,usopen,4
664,2,1922,semifinals,6,Molla Mallory,Leslie Bancroft,2.0,0.0,12.0,4.0,grass,usopen,4
103,1,1922,final,7,Molla Mallory,Helen Wills,2.0,0.0,12.0,4.0,grass,usopen,4
107,1,1923,quarterfinals,5,Molla Mallory,Helen Hooker,2.0,0.0,12.0,4.0,grass,usopen,4
665,2,1923,quarterfinals,5,Mabel Clayton,Leslie Bancroft,2.0,0.0,12.0,4.0,grass,usopen,4
1091,3,1923,quarterfinals,5,Helen Wills,Kitty McKane,2.0,1.0,15.0,13.0,grass,usopen,4
1419,4,1923,quarterfinals,5,Eleanor Goss,Phyllis Covell,2.0,1.0,16.0,13.0,grass,usopen,4
108,1,1923,semifinals,6,Molla Mallory,Mabel Clayton,2.0,0.0,12.0,6.0,grass,usopen,4
666,2,1923,semifinals,6,Helen Wills,Eleanor Goss,2.0,0.0,12.0,4.0,grass,usopen,4
106,1,1923,final,7,Helen Wills,Molla Mallory,2.0,0.0,12.0,3.0,grass,usopen,4
110,1,1924,quarterfinals,5,Helen Wills,Marion Jessup,2.0,0.0,12.0,6.0,grass,usopen,4
667,2,1924,quarterfinals,5,Mary K Browne,Mayme MacDonald,2.0,1.0,17.0,13.0,grass,usopen,4
1092,3,1924,quarterfinals,5,Eleanor Goss,Martha Bayard,2.0,0.0,14.0,10.0,grass,usopen,4
1420,4,1924,quarterfinals,5,Molla Mallory,Edna Houser Roeser,2.0,0.0,12.0,2.0,grass,usopen,4
111,1,1924,semifinals,6,Helen Wills,Mary K Browne,2.0,1.0,16.0,13.0,grass,usopen,4
668,2,1924,semifinals,6,Molla Mallory,Eleanor Goss,2.0,0.0,12.0,7.0,grass,usopen,4
109,1,1924,final,7,Helen Wills,Molla Mallory,2.0,0.0,12.0,4.0,grass,usopen,4
113,1,1925,quarterfinals,5,Kitty McKane,Elizabeth Ryan,2.0,1.0,16.0,13.0,grass,usopen,4
669,2,1925,quarterfinals,5,Molla Mallory,Penelope Anderson,2.0,0.0,12.0,3.0,grass,usopen,4
1093,3,1925,quarterfinals,5,Helen Wills,Joan Fry,2.0,1.0,16.0,9.0,grass,usopen,4
1421,4,1925,quarterfinals,5,Eleanor Goss,Dorothea Lambert Chambers,2.0,0.0,17.0,11.0,grass,usopen,4
114,1,1925,semifinals,6,Kitty McKane,Molla Mallory,2.0,1.0,19.0,17.0,grass,usopen,4
670,2,1925,semifinals,6,Helen Wills,Eleanor Goss,2.0,1.0,15.0,8.0,grass,usopen,4
112,1,1925,final,7,Helen Wills,Kitty McKane,2.0,1.0,15.0,8.0,grass,usopen,4
116,1,1926,quarterfinals,5,Elizabeth Ryan,Eleanor Goss,2.0,1.0,15.0,10.0,grass,usopen,4
671,2,1926,quarterfinals,5,Mary Browne,Penelope Anderson,2.0,0.0,13.0,6.0,grass,usopen,4
1094,3,1926,quarterfinals,5,Martha Bayard,Margaret Blake,2.0,0.0,12.0,6.0,grass,usopen,4
1422,4,1926,quarterfinals,5,Molla Mallory,Charlotte Chapin,2.0,0.0,13.0,5.0,grass,usopen,4
117,1,1926,semifinals,6,Elizabeth Ryan,Mary Browne,2.0,0.0,12.0,4.0,grass,usopen,4
672,2,1926,semifinals,6,Molla Mallory,Martha Bayard,2.0,0.0,12.0,6.0,grass,usopen,4
115,1,1926,final,7,Molla Mallory,Elizabeth Ryan,2.0,1.0,19.0,17.0,grass,usopen,4
119,1,1927,quarterfinals,5,Helen Wills,Kea Bouman,2.0,0.0,12.0,3.0,grass,usopen,4
673,2,1927,quarterfinals,5,Helen Jacobs,Edna Hauselt Roeser,2.0,1.0,20.0,16.0,grass,usopen,4
1095,3,1927,quarterfinals,5,Charlotte Chapin,Molla Mallory,2.0,1.0,13.0,13.0,grass,usopen,4
1423,4,1927,quarterfinals,5,Betty Nuthall,Eleanor Goss,2.0,1.0,17.0,13.0,grass,usopen,4
120,1,1927,semifinals,6,Helen Wills,Helen Jacobs,2.0,0.0,12.0,2.0,grass,usopen,4
674,2,1927,semifinals,6,Betty Nuthall,Charlotte Chapin,2.0,1.0,16.0,10.0,grass,usopen,4
118,1,1927,final,7,Helen Wills,Betty Nuthall,2.0,0.0,12.0,5.0,grass,usopen,4
122,1,1928,quarterfinals,5,Helen Wills,Charlotte Chapin,2.0,0.0,12.0,6.0,grass,usopen,4
675,2,1928,quarterfinals,5,Edith Cross,Hazel Wightman,2.0,0.0,12.0,7.0,grass,usopen,4
1096,3,1928,quarterfinals,5,Helen Jacobs,Penelope Anderson,2.0,0.0,12.0,5.0,grass,usopen,4
1424,4,1928,quarterfinals,5,Molla Mallory,Marjorie Morrill,2.0,1.0,15.0,11.0,grass,usopen,4
123,1,1928,semifinals,6,Helen Wills,Edith Cross,2.0,0.0,12.0,1.0,grass,usopen,4
676,2,1928,semifinals,6,Helen Jacobs,Molla Mallory,2.0,0.0,13.0,7.0,grass,usopen,4
121,1,1928,final,7,Helen Wills,Helen Jacobs,2.0,0.0,12.0,3.0,grass,usopen,4
125,1,1929,quarterfinals,5,Helen Wills,Peggy Saunders Michell,2.0,0.0,12.0,1.0,grass,usopen,4
677,2,1929,quarterfinals,5,Molla Bjurstedt Mallory,Betty Nuthall,2.0,0.0,12.0,6.0,grass,usopen,4
1097,3,1929,quarterfinals,5,Phoebe Holcroft Watson,Edith Cross,2.0,1.0,14.0,10.0,grass,usopen,4
1425,4,1929,quarterfinals,5,Helen Jacobs,Mary Greef,2.0,0.0,12.0,4.0,grass,usopen,4
126,1,1929,semifinals,6,Helen Wills,Molla Bjurstedt Mallory,2.0,0.0,12.0,0.0,grass,usopen,4
678,2,1929,semifinals,6,Phoebe Holcroft Watson,Helen Jacobs,2.0,1.0,15.0,8.0,grass,usopen,4
124,1,1929,final,7,Helen Wills,Phoebe Holcroft Watson,2.0,0.0,12.0,6.0,grass,usopen,4
128,1,1930,quarterfinals,5,Betty Nuthall,Dorothy Weisel,2.0,0.0,12.0,2.0,grass,usopen,4
679,2,1930,quarterfinals,5,Marjorie Morrill,Ethel Burkhardt,2.0,1.0,16.0,9.0,grass,usopen,4
1098,3,1930,quarterfinals,5,Anna Harper,Mary Greef,2.0,1.0,15.0,11.0,grass,usopen,4
1426,4,1930,quarterfinals,5,Maud Levi,Penelope Anderson,2.0,1.0,17.0,15.0,grass,usopen,4
129,1,1930,semifinals,6,Betty Nuthall,Marjorie Morrill,2.0,1.0,18.0,14.0,grass,usopen,4
680,2,1930,semifinals,6,Anna Harper,Maud Levi,2.0,0.0,12.0,5.0,grass,usopen,4
127,1,1930,final,7,Betty Nuthall,Anna Harper,2.0,0.0,12.0,5.0,grass,usopen,4
131,1,1931,quarterfinals,5,Helen Wills Moody,Dorothy Weisel,2.0,0.0,12.0,3.0,grass,usopen,4
681,2,1931,quarterfinals,5,Phyllis Mudford,Anna McCune Harper,2.0,1.0,16.0,11.0,grass,usopen,4
1099,3,1931,quarterfinals,5,Eileen Bennett Whittingstall,Helen Jacobs,2.0,1.0,17.0,15.0,grass,usopen,4
1427,4,1931,quarterfinals,5,Betty Nuthall,Dorothy ShepherdBarron,2.0,0.0,12.0,3.0,grass,usopen,4
132,1,1931,semifinals,6,Helen Wills Moody,Phyllis Mudford,2.0,0.0,12.0,6.0,grass,usopen,4
682,2,1931,semifinals,6,Eileen Bennett Whittingstall,Betty Nuthall,2.0,1.0,15.0,12.0,grass,usopen,4
130,1,1931,final,7,Helen Wills Moody,Eileen Bennett Whittingstall,2.0,0.0,12.0,5.0,grass,usopen,4
134,1,1932,quarterfinals,5,Helen Jacobs,Marjorie Gladman Van Ryn,2.0,1.0,15.0,10.0,grass,usopen,4
683,2,1932,quarterfinals,5,Elsie Goldsack Pittman,Mary Greef,2.0,0.0,12.0,5.0,grass,usopen,4
1100,3,1932,quarterfinals,5,Carolin Babcock,Anna McCune Harper,2.0,0.0,13.0,8.0,grass,usopen,4
1428,4,1932,quarterfinals,5,Joan Ridley,Marjorie Morrill,2.0,1.0,17.0,16.0,grass,usopen,4
135,1,1932,semifinals,6,Helen Jacobs,Elsie Goldsack Pittman,2.0,0.0,12.0,5.0,grass,usopen,4
684,2,1932,semifinals,6,Carolin Babcock,Joan Ridley,2.0,1.0,17.0,14.0,grass,usopen,4
133,1,1932,final,7,Helen Jacobs,Carolin Babcock,2.0,0.0,12.0,4.0,grass,usopen,4
137,1,1933,quarterfinals,5,Helen Wills Moody,Mary Heeley,2.0,0.0,12.0,2.0,grass,usopen,4
685,2,1933,quarterfinals,5,Betty Nuthall,Alice Marble,2.0,1.0,19.0,13.0,grass,usopen,4
1101,3,1933,quarterfinals,5,Helen Jacobs,Josephine Cruickshank,2.0,0.0,17.0,13.0,grass,usopen,4
1429,4,1933,quarterfinals,5,Dorothy Round,Sarah Palfrey,2.0,0.0,15.0,11.0,grass,usopen,4
138,1,1933,semifinals,6,Helen Wills Moody,Betty Nuthall,2.0,1.0,14.0,11.0,grass,usopen,4
686,2,1933,semifinals,6,Helen Jacobs,Dorothy Round,2.0,1.0,17.0,13.0,grass,usopen,4
136,1,1933,final,7,Helen Jacobs,Helen Wills Moody,2.0,1.0,14.0,12.0,grass,usopen,4
140,1,1934,quarterfinals,5,Sarah Palfrey,Freda James,2.0,1.0,15.0,10.0,grass,usopen,4
687,2,1934,quarterfinals,5,Dorothy Andrus,Maud Rosenbaum,2.0,0.0,12.0,5.0,grass,usopen,4
1102,3,1934,quarterfinals,5,Helen Jacobs,Elizabeth Ryan,2.0,0.0,12.0,1.0,grass,usopen,4
1430,4,1934,quarterfinals,5,Carolin Babcock,Kay Stammers,2.0,1.0,14.0,13.0,grass,usopen,4
141,1,1934,semifinals,6,Sarah Palfrey,Dorothy Andrus,2.0,0.0,12.0,7.0,grass,usopen,4
688,2,1934,semifinals,6,Helen Jacobs,Carolin Babcock,2.0,0.0,13.0,5.0,grass,usopen,4
139,1,1934,final,7,Helen Jacobs,Sarah Palfrey,2.0,0.0,12.0,5.0,grass,usopen,4
143,1,1935,quarterfinals,5,Helen Jacobs,Nancy Lyle,2.0,0.0,12.0,4.0,grass,usopen,4
689,2,1935,quarterfinals,5,Phyllis Mudford King,Marjorie Van Ryn,2.0,0.0,11.0,2.0,grass,usopen,4
1103,3,1935,quarterfinals,5,Sarah Fabyan,Freda James,2.0,1.0,18.0,16.0,grass,usopen,4
1431,4,1935,quarterfinals,5,Kay Stammers,Carolin Babcock,2.0,1.0,17.0,12.0,grass,usopen,4
144,1,1935,semifinals,6,Helen Jacobs,Phyllis Mudford King,2.0,0.0,12.0,7.0,grass,usopen,4
690,2,1935,semifinals,6,Sarah Fabyan,Kay Stammers,2.0,0.0,15.0,12.0,grass,usopen,4
142,1,1935,final,7,Helen Jacobs,Sarah Fabyan,2.0,0.0,12.0,6.0,grass,usopen,4
146,1,1936,quarterfinals,5,Helen Jacobs,Gussie Raegener,2.0,0.0,12.0,1.0,grass,usopen,4
691,2,1936,quarterfinals,5,Kay Stammers,Carolin Babcock,2.0,1.0,16.0,15.0,grass,usopen,4
1104,3,1936,quarterfinals,5,Helen Pedersen,Dorothy Bundy,2.0,1.0,16.0,13.0,grass,usopen,4
1432,4,1936,quarterfinals,5,Gracyn Wheeler,Alice Marble,1.0,1.0,11.0,7.0,grass,usopen,4
147,1,1936,semifinals,6,Helen Jacobs,Kay Stammers,2.0,0.0,12.0,7.0,grass,usopen,4
692,2,1936,semifinals,6,Alice Marble,Helen Pedersen,2.0,0.0,12.0,1.0,grass,usopen,4
145,1,1936,final,7,Alice Marble,Helen Jacobs,2.0,1.0,16.0,11.0,grass,usopen,4
149,1,1937,quarterfinals,5,Helen Jacobs,Kay Stammers,2.0,0.0,13.0,8.0,grass,usopen,4
693,2,1937,quarterfinals,5,Jadwiga Jedrzejowska,Mary Hardwick,2.0,0.0,12.0,6.0,grass,usopen,4
1105,3,1937,quarterfinals,5,Dorothy Bundy,Alice Marble,2.0,1.0,14.0,12.0,grass,usopen,4
1433,4,1937,quarterfinals,5,Anita Lizana,Marjorie Van Ryn,2.0,0.0,12.0,2.0,grass,usopen,4
150,1,1937,semifinals,6,Jadwiga Jedrzejowska,Helen Jacobs,2.0,0.0,12.0,8.0,grass,usopen,4
694,2,1937,semifinals,6,Anita Lizana,Dorothy Bundy,2.0,0.0,12.0,5.0,grass,usopen,4
148,1,1937,final,7,Anita Lizana,Jadwiga Jedrzejowska,2.0,0.0,12.0,6.0,grass,usopen,4
152,1,1938,quarterfinals,5,Nancye Wynne,Margot Lumb,2.0,1.0,17.0,12.0,grass,usopen,4
695,2,1938,quarterfinals,5,Dorothy Bundy,Simonne Mathieu,2.0,1.0,15.0,9.0,grass,usopen,4
1106,3,1938,quarterfinals,5,Alice Marble,Kay Stammers,2.0,1.0,18.0,11.0,grass,usopen,4
1434,4,1938,quarterfinals,5,Sarah Fabyan,Jadwiga Jedrzejowska,2.0,0.0,12.0,5.0,grass,usopen,4
153,1,1938,semifinals,6,Nancye Wynne,Dorothy Bundy,2.0,1.0,19.0,17.0,grass,usopen,4
696,2,1938,semifinals,6,Alice Marble,Sarah Fabyan,2.0,1.0,19.0,17.0,grass,usopen,4
151,1,1938,final,7,Alice Marble,Nancye Wynne,2.0,0.0,12.0,3.0,grass,usopen,4
155,1,1939,quarterfinals,5,Helen Jacobs,Valerie Scott,2.0,1.0,14.0,11.0,grass,usopen,4
697,2,1939,quarterfinals,5,Kay Stammers,Sarah Fabyan,2.0,1.0,13.0,12.0,grass,usopen,4
1107,3,1939,quarterfinals,5,Alice Marble,Mary Hardwick,2.0,1.0,18.0,13.0,grass,usopen,4
1435,4,1939,quarterfinals,5,Virginia Wolfenden,Dorothy Bundy,2.0,1.0,14.0,9.0,grass,usopen,4
156,1,1939,semifinals,6,Helen Jacobs,Kay Stammers,2.0,0.0,13.0,5.0,grass,usopen,4
698,2,1939,semifinals,6,Alice Marble,Virginia Wolfenden,2.0,0.0,12.0,1.0,grass,usopen,4
154,1,1939,final,7,Alice Marble,Helen Jacobs,2.0,1.0,20.0,14.0,grass,usopen,4
158,1,1940,quarterfinals,5,Helen Jacobs,Virginia Wolfenden,2.0,1.0,15.0,11.0,grass,usopen,4
699,2,1940,quarterfinals,5,Mary Hardwick,Pauline Betz,2.0,1.0,17.0,10.0,grass,usopen,4
1108,3,1940,quarterfinals,5,Alice Marble,Helen Bernhard,2.0,0.0,12.0,5.0,grass,usopen,4
1436,4,1940,quarterfinals,5,Valerie Scott,Dorothy Bundy,2.0,1.0,14.0,13.0,grass,usopen,4
159,1,1940,semifinals,6,Helen Jacobs,Mary Hardwick,2.0,1.0,14.0,11.0,grass,usopen,4
700,2,1940,semifinals,6,Alice Marble,Valerie Scott,2.0,0.0,12.0,6.0,grass,usopen,4
157,1,1940,final,7,Alice Marble,Helen Jacobs,2.0,0.0,12.0,5.0,grass,usopen,4
161,1,1941,quarterfinals,5,Sarah Cooke,Hope Knowles,2.0,0.0,13.0,9.0,grass,usopen,4
701,2,1941,quarterfinals,5,Helen Jacobs,Dorothy Bundy ,2.0,0.0,17.0,12.0,grass,usopen,4
1109,3,1941,quarterfinals,5,Pauline Betz,Barbara Krase,2.0,0.0,12.0,2.0,grass,usopen,4
1437,4,1941,quarterfinals,5,Margaret Osborne,Helen Bernhard,2.0,0.0,12.0,4.0,grass,usopen,4
162,1,1941,semifinals,6,Sarah Cooke,Helen Jacobs,2.0,1.0,14.0,10.0,grass,usopen,4
702,2,1941,semifinals,6,Pauline Betz,Margaret Osborne,2.0,0.0,12.0,7.0,grass,usopen,4
160,1,1941,final,7,Sarah Cooke,Pauline Betz,2.0,0.0,13.0,7.0,grass,usopen,4
164,1,1942,quarterfinals,5,Louise Brough,Mary Arnold,2.0,1.0,15.0,13.0,grass,usopen,4
703,2,1942,quarterfinals,5,Helen Bernhard,Helen Rihbany,2.0,0.0,12.0,4.0,grass,usopen,4
1110,3,1942,quarterfinals,5,Margaret Osborne,Doris Hart,2.0,0.0,13.0,5.0,grass,usopen,4
1438,4,1942,quarterfinals,5,Pauline Betz,Shirley Fry,2.0,0.0,12.0,2.0,grass,usopen,4
165,1,1942,semifinals,6,Louise Brough,Helen Bernhard,2.0,1.0,17.0,13.0,grass,usopen,4
704,2,1942,semifinals,6,Pauline Betz,Margaret Osborne,2.0,1.0,17.0,15.0,grass,usopen,4
163,1,1942,final,7,Pauline Betz,Louise Brough,2.0,1.0,16.0,11.0,grass,usopen,4
167,1,1943,quarterfinals,5,Pauline Betz,Dorothy Head,2.0,0.0,12.0,1.0,grass,usopen,4
705,2,1943,quarterfinals,5,Doris Hart,Sarah Palfrey Cooke,2.0,0.0,12.0,4.0,grass,usopen,4
1111,3,1943,quarterfinals,5,Louise Brough,Mary Arnold,2.0,1.0,16.0,14.0,grass,usopen,4
1439,4,1943,quarterfinals,5,Dorothy Bundy,Margaret Osborne,2.0,1.0,16.0,14.0,grass,usopen,4
168,1,1943,semifinals,6,Pauline Betz,Doris Hart,2.0,1.0,17.0,14.0,grass,usopen,4
706,2,1943,semifinals,6,Louise Brough,Dorothy Bundy,3.0,0.0,19.0,9.0,grass,usopen,4
166,1,1943,final,7,Pauline Betz,Louise Brough,2.0,1.0,17.0,13.0,grass,usopen,4
170,1,1944,quarterfinals,5,Pauline Betz,Virginia Kovacs,2.0,1.0,18.0,16.0,grass,usopen,4
707,2,1944,quarterfinals,5,Louise Brough,Mary Arnold,2.0,1.0,17.0,15.0,grass,usopen,4
1112,3,1944,quarterfinals,5,Margaret Osborne,Shirley Fry,2.0,0.0,12.0,4.0,grass,usopen,4
1440,4,1944,quarterfinals,5,Dorothy Bundy,Doris Hart,2.0,1.0,19.0,17.0,grass,usopen,4
171,1,1944,semifinals,6,Pauline Betz,Louise Brough,2.0,0.0,12.0,5.0,grass,usopen,4
708,2,1944,semifinals,6,Margaret Osborne,Dorothy Bundy,2.0,1.0,16.0,10.0,grass,usopen,4
169,1,1944,final,7,Pauline Betz,Margaret Osborne,2.0,0.0,14.0,9.0,grass,usopen,4
173,1,1945,quarterfinals,5,Sarah Palfrey Cooke,Dorothy Bundy,2.0,0.0,12.0,7.0,grass,usopen,4
709,2,1945,quarterfinals,5,Louise Brough,Patricia Todd,2.0,0.0,12.0,6.0,grass,usopen,4
1113,3,1945,quarterfinals,5,Pauline Betz,Mary Arnold,2.0,1.0,12.0,14.0,grass,usopen,4
1441,4,1945,quarterfinals,5,Doris Hart,Margaret Osborne,2.0,0.0,12.0,5.0,grass,usopen,4
174,1,1945,semifinals,6,Sarah Palfrey Cooke,Louise Brough,2.0,0.0,12.0,7.0,grass,usopen,4
710,2,1945,semifinals,6,Pauline Betz,Doris Hart,2.0,0.0,12.0,5.0,grass,usopen,4
172,1,1945,final,7,Sarah Palfrey Cooke,Pauline Betz,2.0,1.0,17.0,16.0,grass,usopen,4
176,1,1946,quarterfinals,5,Pauline Betz,Gussie Moran,2.0,1.0,15.0,9.0,grass,usopen,4
711,2,1946,quarterfinals,5,Patricia Todd,Louise Brough,2.0,0.0,12.0,4.0,grass,usopen,4
1114,3,1946,quarterfinals,5,Mary Arnold,Dorothy Head,2.0,0.0,12.0,3.0,grass,usopen,4
1442,4,1946,quarterfinals,5,Doris Hart,Margaret Osborne,2.0,1.0,18.0,16.0,grass,usopen,4
177,1,1946,semifinals,6,Pauline Betz,Patricia Todd,2.0,0.0,12.0,5.0,grass,usopen,4
712,2,1946,semifinals,6,Doris Hart,Mary Arnold,2.0,0.0,12.0,5.0,grass,usopen,4
175,1,1946,final,7,Pauline Betz,Doris Hart,2.0,0.0,17.0,12.0,grass,usopen,4
179,1,1947,quarterfinals,5,Margaret Osborne,Magda Rurac,2.0,0.0,12.0,8.0,grass,usopen,4
713,2,1947,quarterfinals,5,Doris Hart,Barbara Krase,2.0,0.0,14.0,8.0,grass,usopen,4
1115,3,1947,quarterfinals,5,Nancye Bolton,Patricia Todd,2.0,0.0,12.0,5.0,grass,usopen,4
1443,4,1947,quarterfinals,5,Louise Brough,Dorothy Head,2.0,1.0,18.0,10.0,grass,usopen,4
180,1,1947,semifinals,6,Margaret Osborne,Doris Hart,2.0,0.0,14.0,10.0,grass,usopen,4
714,2,1947,semifinals,6,Louise Brough,Nancye Bolton,2.0,1.0,15.0,15.0,grass,usopen,4
178,1,1947,final,7,Louise Brough,Margaret Osborne,2.0,1.0,18.0,13.0,grass,usopen,4
182,1,1948,quarterfinals,5,Gussy Moran,Doris Hart,2.0,0.0,12.0,8.0,grass,usopen,4
715,2,1948,quarterfinals,5,Margaret Osborne duPont,Beverly Baker,2.0,1.0,13.0,8.0,grass,usopen,4
1116,3,1948,quarterfinals,5,Louise Brough,Virginia Kovacs,2.0,0.0,12.0,5.0,grass,usopen,4
1444,4,1948,quarterfinals,5,Pat Canning Todd,Madge Vosters,2.0,0.0,12.0,4.0,grass,usopen,4
183,1,1948,semifinals,6,Margaret Osborne duPont,Gussy Moran,2.0,0.0,16.0,12.0,grass,usopen,4
716,2,1948,semifinals,6,Louise Brough,Pat Canning Todd,2.0,0.0,12.0,6.0,grass,usopen,4
181,1,1948,final,7,Margaret Osborne duPont,Louise Brough,2.0,1.0,25.0,23.0,grass,usopen,4
185,1,1949,quarterfinals,5,Louise Brough,Beverly Baker,2.0,1.0,14.0,9.0,grass,usopen,4
717,2,1949,quarterfinals,5,Doris Hart,Barbara Scofield,2.0,0.0,12.0,2.0,grass,usopen,4
1117,3,1949,quarterfinals,5,Margaret Osborne duPont,Pat Canning Todd,2.0,0.0,16.0,11.0,grass,usopen,4
1445,4,1949,quarterfinals,5,Betty Hilton,Helen Perez,2.0,0.0,12.0,5.0,grass,usopen,4
186,1,1949,semifinals,6,Doris Hart,Louise Brough,2.0,0.0,13.0,6.0,grass,usopen,4
718,2,1949,semifinals,6,Margaret Osborne duPont,Betty Hilton,2.0,0.0,12.0,5.0,grass,usopen,4
184,1,1949,final,7,Margaret Osborne duPont,Doris Hart,2.0,0.0,12.0,5.0,grass,usopen,4
188,1,1950,quarterfinals,5,Margaret Osborne duPont,Pat Canning Todd,2.0,0.0,12.0,5.0,grass,usopen,4
719,2,1950,quarterfinals,5,Nancy Chaffee,Barbara Scofield,2.0,0.0,12.0,4.0,grass,usopen,4
1118,3,1950,quarterfinals,5,Doris Hart,Shirley Fry,2.0,0.0,12.0,8.0,grass,usopen,4
1446,4,1950,quarterfinals,5,Beverly Baker,Betty Rosenquest,2.0,0.0,15.0,9.0,grass,usopen,4
189,1,1950,semifinals,6,Margaret Osborne duPont,Nancy Chaffee,2.0,1.0,13.0,7.0,grass,usopen,4
720,2,1950,semifinals,6,Doris Hart,Beverly Baker,2.0,0.0,12.0,5.0,grass,usopen,4
187,1,1950,final,7,Margaret Osborne duPont,Doris Hart,2.0,0.0,12.0,6.0,grass,usopen,4
191,1,1951,quarterfinals,5,Shirley Fry,Kay Tuckey,2.0,1.0,18.0,15.0,grass,usopen,4
721,2,1951,quarterfinals,5,Jean WalkerSmith,Magda Rurac,2.0,0.0,12.0,5.0,grass,usopen,4
1119,3,1951,quarterfinals,5,Maureen Connolly,Jean Quertier,2.0,0.0,12.0,6.0,grass,usopen,4
1447,4,1951,quarterfinals,5,Doris Hart,Nancy Chaffee,2.0,0.0,12.0,6.0,grass,usopen,4
192,1,1951,semifinals,6,Shirley Fry,Jean WalkerSmith,2.0,1.0,14.0,9.0,grass,usopen,4
722,2,1951,semifinals,6,Maureen Connolly,Doris Hart,2.0,0.0,12.0,8.0,grass,usopen,4
190,1,1951,final,7,Maureen Connolly,Shirley Fry,2.0,1.0,13.0,13.0,grass,usopen,4
194,1,1952,quarterfinals,5,Doris Hart,Angela Mortimer,2.0,0.0,12.0,5.0,grass,usopen,4
723,2,1952,quarterfinals,5,Louise Brough,Thelma Coyne Long,2.0,0.0,12.0,6.0,grass,usopen,4
1120,3,1952,quarterfinals,5,Maureen Connolly,Nancy Kiner,2.0,0.0,12.0,3.0,grass,usopen,4
1448,4,1952,quarterfinals,5,Shirley Fry,Baba Lewis,2.0,0.0,12.0,5.0,grass,usopen,4
195,1,1952,semifinals,6,Doris Hart,Louise Brough,2.0,0.0,17.0,13.0,grass,usopen,4
724,2,1952,semifinals,6,Maureen Connolly,Shirley Fry,2.0,1.0,16.0,11.0,grass,usopen,4
193,1,1952,final,7,Maureen Connolly,Doris Hart,2.0,0.0,13.0,8.0,grass,usopen,4
197,1,1953,quarterfinals,5,Maureen Connolly,Althea Gibson,2.0,0.0,12.0,5.0,grass,usopen,4
725,2,1953,quarterfinals,5,Shirley Fry,Margaret Osborne duPont,2.0,0.0,15.0,11.0,grass,usopen,4
1121,3,1953,quarterfinals,5,Louise Brough,Helen Perez,2.0,0.0,14.0,9.0,grass,usopen,4
1449,4,1953,quarterfinals,5,Doris Hart,Jean RinkelQuertier,2.0,0.0,12.0,1.0,grass,usopen,4
198,1,1953,semifinals,6,Maureen Connolly,Shirley Fry,2.0,0.0,12.0,2.0,grass,usopen,4
726,2,1953,semifinals,6,Doris Hart,Louise Brough,2.0,0.0,12.0,6.0,grass,usopen,4
196,1,1953,final,7,Maureen Connolly,Doris Hart,2.0,0.0,12.0,6.0,grass,usopen,4
200,1,1954,quarterfinals,5,Louise Brough,Betty Pratt,2.0,0.0,12.0,5.0,grass,usopen,4
727,2,1954,quarterfinals,5,Darlene Hard,Dennis Bradshaw,2.0,1.0,17.0,12.0,grass,usopen,4
1122,3,1954,quarterfinals,5,Doris Hart,Lois Felix,2.0,0.0,12.0,2.0,grass,usopen,4
201,1,1954,semifinals,6,Louise Brough,Darlene Hard,2.0,0.0,12.0,6.0,grass,usopen,4
728,2,1954,semifinals,6,Doris Hart,Shirley Fry,2.0,0.0,12.0,2.0,grass,usopen,4
199,1,1954,final,7,Doris Hart,Louise Brough,2.0,1.0,20.0,15.0,grass,usopen,4
203,1,1955,quarterfinals,5,Doris Hart,Nancy Chaffee,2.0,0.0,12.0,8.0,grass,usopen,4
729,2,1955,quarterfinals,5,Dorothy Knode,Shirley Fry,2.0,0.0,17.0,13.0,grass,usopen,4
1123,3,1955,quarterfinals,5,Barbara Breit,Beverly Baker Fleitz,2.0,1.0,18.0,12.0,grass,usopen,4
1450,4,1955,quarterfinals,5,Patricia Ward,Belmar Gunderson,2.0,0.0,15.0,7.0,grass,usopen,4
204,1,1955,semifinals,6,Doris Hart,Dorothy Knode,2.0,0.0,12.0,2.0,grass,usopen,4
730,2,1955,semifinals,6,Patricia Ward,Barbara Breit,2.0,0.0,12.0,3.0,grass,usopen,4
202,1,1955,final,7,Doris Hart,Patricia Ward,2.0,0.0,12.0,6.0,grass,usopen,4
206,1,1956,quarterfinals,5,Shirley Fry,Margaret duPont,2.0,1.0,16.0,11.0,grass,usopen,4
731,2,1956,quarterfinals,5,Shirley Bloomer,Louise Brough,2.0,0.0,12.0,6.0,grass,usopen,4
1124,3,1956,quarterfinals,5,Betty Pratt,Dorothy Knode,2.0,1.0,16.0,8.0,grass,usopen,4
1451,4,1956,quarterfinals,5,Althea Gibson,Darlene Hard,2.0,0.0,15.0,8.0,grass,usopen,4
207,1,1956,semifinals,6,Shirley Fry,Shirley Bloomer,2.0,0.0,12.0,8.0,grass,usopen,4
732,2,1956,semifinals,6,Althea Gibson,Betty Pratt,2.0,0.0,16.0,9.0,grass,usopen,4
205,1,1956,final,7,Shirley Fry,Althea Gibson,2.0,0.0,12.0,7.0,grass,usopen,4
209,1,1957,quarterfinals,5,Althea Gibson,Mary Hawton,2.0,0.0,12.0,4.0,grass,usopen,4
733,2,1957,quarterfinals,5,Dorothy Knode,Lois Felix,2.0,0.0,12.0,3.0,grass,usopen,4
